x	y	z	w	pm_concentration
-0.902661	0.445509	0.167704	0.985837	216
-0.902621	0.445524	0.157285	0.987553	216
-0.902784	0.445472	0.148575	0.988901	216
-0.903356	0.445301	0.139335	0.990245	212
-0.903438	0.445278	0.130169	0.991492	212
-0.903314	0.445311	0.120992	0.992653	212
-0.903356	0.445301	0.110417	0.993885	212
-0.902444	0.447536	0.0994479	0.995043	212
-0.902205	0.448007	0.0906622	0.995882	212
-0.902079	0.448028	0.0806635	0.996741	212
-0.902163	0.448016	0.0700473	0.997544	212
-0.902544	0.447965	0.0585521	0.998284	212
-0.902798	0.447937	0.0478335	0.998855	212
-0.902798	0.447937	0.0371967	0.999308	208
-0.902841	0.447934	0.029696	0.999559	208
-0.902841	0.447934	0.0296088	0.999562	208
-0.902841	0.447934	0.0295216	0.999564	208
-0.902841	0.447934	0.0295216	0.999564	208
-0.900044	0.452034	0.0287897	0.999585	208
-0.899065	0.453469	0.0285338	0.999593	208
-0.899065	0.453469	0.0285338	0.999593	208
-0.899065	0.453469	0.0285338	0.999593	208
-0.899065	0.453469	0.0285338	0.999593	208
-0.899065	0.453469	0.0285338	0.999593	204
-0.899065	0.453469	0.0285338	0.999593	204
-0.899065	0.453469	0.0285338	0.999593	204
-0.899065	0.453469	0.0285338	0.999593	204
-0.899065	0.453469	0.0285338	0.999593	204
-0.899065	0.453469	0.0285338	0.999593	204
-0.899065	0.453469	0.0285338	0.999593	204
-0.899065	0.453469	0.0285338	0.999593	204
-0.899065	0.453469	0.0285338	0.999593	204
-0.899065	0.453469	0.0285338	0.999593	204
-0.899065	0.453469	0.0285338	0.999593	200
-0.899065	0.453469	0.0285338	0.999593	200
-0.899065	0.453469	0.0285338	0.999593	200
-0.899065	0.453469	0.0285338	0.999593	200
-0.899065	0.453469	0.0285338	0.999593	200
-0.899065	0.453469	0.0285338	0.999593	200
-0.899065	0.453469	0.0285338	0.999593	200
-0.899065	0.453469	0.0285338	0.999593	200
-0.899065	0.453469	0.0285338	0.999593	200
-0.899065	0.453469	0.0285338	0.999593	200
-0.899065	0.453469	0.0285338	0.999593	195
-0.899065	0.453469	0.0285338	0.999593	195
-0.899065	0.453469	0.0285338	0.999593	195
-0.899065	0.453469	0.0285338	0.999593	195
-0.899065	0.453469	0.0285338	0.999593	195
-0.899065	0.453469	0.0285338	0.999593	195
-0.899065	0.453469	0.0285338	0.999593	195
-0.899065	0.453469	0.0285338	0.999593	195
-0.899065	0.453469	0.0285338	0.999593	195
-0.899065	0.453469	0.0285338	0.999593	195
-0.899065	0.453469	0.0285338	0.999593	191
-0.899065	0.453469	0.0285338	0.999593	191
-0.899065	0.453469	0.0285338	0.999593	191
-0.899065	0.453469	0.0285338	0.999593	191
-0.899065	0.453469	0.0285338	0.999593	191
-0.899065	0.453469	0.0285338	0.999593	191
-0.899065	0.453469	0.0285338	0.999593	191
-0.899065	0.453469	0.0285338	0.999593	191
-0.899065	0.453469	0.0285338	0.999593	191
-0.899065	0.453469	0.0285338	0.999593	191
-0.899065	0.453469	0.0285338	0.999593	189
-0.899065	0.453469	0.0285338	0.999593	189
-0.899065	0.453469	0.0285338	0.999593	189
-0.899065	0.453469	0.0285338	0.999593	189
-0.899065	0.453469	0.0285338	0.999593	189
-0.899065	0.453469	0.0285338	0.999593	189
-0.899065	0.453469	0.0285338	0.999593	189
-0.899065	0.453469	0.0285338	0.999593	189
-0.899065	0.453469	0.0285338	0.999593	189
-0.899065	0.453469	0.0285338	0.999593	189
-0.899065	0.453469	0.0285338	0.999593	185
-0.899065	0.453469	0.0285338	0.999593	185
-0.899065	0.453469	0.0285338	0.999593	185
-0.899065	0.453469	0.0285338	0.999593	185
-0.899065	0.453469	0.0285338	0.999593	185
-0.899065	0.453469	0.0285338	0.999593	185
-0.899065	0.453469	0.0285338	0.999593	185
-0.899065	0.453469	0.0285338	0.999593	185
-0.899065	0.453469	0.0285338	0.999593	185
-0.899065	0.453469	0.0285338	0.999593	185
-0.899065	0.453469	0.0285338	0.999593	181
-0.899065	0.453469	0.0285338	0.999593	181
-0.899065	0.453469	0.0285338	0.999593	181
-0.899065	0.453469	0.0285338	0.999593	181
-0.899065	0.453469	0.0285338	0.999593	181
-0.899065	0.453469	0.0285338	0.999593	181
-0.899065	0.453469	0.0285338	0.999593	181
-0.899065	0.453469	0.0285338	0.999593	181
-0.899065	0.453469	0.0285338	0.999593	181
-0.899065	0.453469	0.0285338	0.999593	181
-0.899065	0.453469	0.0285338	0.999593	177
-0.899065	0.453469	0.0285338	0.999593	177
-0.899065	0.453469	0.0285338	0.999593	177
-0.894083	0.453753	0.0285338	0.999593	177
-0.878456	0.454618	0.0257423	0.999669	177
-0.856906	0.455721	0.0252189	0.999682	177
-0.831647	0.456971	0.0240848	0.99971	177
-0.799059	0.458489	0.0212057	0.999775	177
-0.763262	0.459866	0.017454	0.999848	177
-0.723925	0.46126	0.0177157	0.999843	177
-0.684032	0.46265	0.0170177	0.999855	173
-0.643584	0.463995	0.0162324	0.999868	173
-0.60343	0.465221	0.0135274	0.999909	173
-0.567449	0.466179	0.0130911	0.999914	173
-0.532277	0.467052	0.0106479	0.999943	173
-0.502132	0.467635	0.00890261	0.99996	173
-0.471091	0.468196	0.00881534	0.999961	173
-0.429857	0.46879	0.0029686	0.999996	173
-0.399152	0.468831	-0.000522053	1	173
-0.382434	0.468816	-0.000696586	1	173
-0.359789	0.468751	-0.00244191	0.999997	169
-0.334714	0.468583	-0.00462356	0.999989	169
-0.312003	0.467645	-0.00612755	0.999981	169
-0.300822	0.467457	-0.00857759	0.999963	169
-0.289821	0.467267	-0.00840307	0.999965	169
-0.278862	0.467086	-0.00709411	0.999975	169
-0.270589	0.466987	-0.00421436	0.999991	169
-0.258606	0.466899	-0.00438889	0.99999	169
-0.248542	0.466812	-0.00430163	0.999991	169
-0.237966	0.466715	-0.00622146	0.999981	169
-0.225516	0.466491	-0.0127661	0.999919	165
-0.212728	0.466106	-0.0187868	0.999824	165
-0.193845	0.470711	-0.0219702	0.999759	165
-0.179856	0.474513	-0.0230778	0.999734	165
-0.164741	0.473662	-0.0341561	0.999417	165
-0.141178	0.471934	-0.0382549	0.999268	165
-0.115115	0.469913	-0.0390397	0.999238	165
-0.0887115	0.467856	-0.0385165	0.999258	165
-0.0635821	0.465922	-0.0388653	0.999244	165
-0.0425793	0.464275	-0.0379933	0.999278	165
-0.0213597	0.462668	-0.0378189	0.999285	161
-0.000436986	0.461094	-0.0369468	0.999317	161
0.0167886	0.459834	-0.0338072	0.999428	161
0.0274262	0.45912	-0.0326733	0.999466	161
0.0367915	0.45856	-0.0249971	0.999688	161
0.0478256	0.458063	-0.0202859	0.999794	161
0.0564342	0.457747	-0.0128693	0.999917	161
0.0615509	0.457658	-0.00300856	0.999995	161
0.0664551	0.457659	0.00789966	0.999969	161
0.0708393	0.457785	0.0261287	0.999659	161
0.0791674	0.457376	0.0425795	0.999093	157
0.0804419	0.457488	0.0573961	0.998351	157
0.0804419	0.457488	0.05879	0.99827	157
0.0798065	0.457414	0.0584415	0.998291	157
0.0793405	0.45736	0.0572218	0.998361	157
0.0795102	0.457377	0.0468512	0.998902	157
0.0795951	0.457386	0.0382197	0.999269	157
0.0796376	0.45739	0.0351674	0.999381	157
0.0796376	0.45739	0.0351674	0.999381	157
0.0796376	0.45739	0.0347314	0.999397	157
0.0796376	0.45739	0.0346441	0.9994	153
0.0796376	0.45739	0.0346441	0.9994	153
0.0796376	0.45739	0.0346441	0.9994	153
0.0796376	0.45739	0.0344697	0.999406	153
0.0796376	0.45739	0.0344697	0.999406	153
0.0796376	0.45739	0.0344697	0.999406	153
0.0796376	0.45739	0.0344697	0.999406	153
0.0796376	0.45739	0.0344697	0.999406	153
0.0796376	0.45739	0.0344697	0.999406	153
0.0796376	0.45739	0.0344697	0.999406	153
0.0796376	0.45739	0.0344697	0.999406	151
0.0796376	0.45739	0.0344697	0.999406	151
0.0796376	0.45739	0.0344697	0.999406	151
0.0796376	0.45739	0.0344697	0.999406	151
0.0796376	0.45739	0.0344697	0.999406	151
0.0796376	0.45739	0.0344697	0.999406	151
0.0796376	0.45739	0.0344697	0.999406	151
0.0796376	0.45739	0.0344697	0.999406	151
0.0796376	0.45739	0.0344697	0.999406	151
0.0796376	0.45739	0.0344697	0.999406	151
0.0796376	0.45739	0.0344697	0.999406	146
0.0796376	0.45739	0.0344697	0.999406	146
0.0796376	0.45739	0.0344697	0.999406	146
0.0796376	0.45739	0.0344697	0.999406	146
0.0796376	0.45739	0.0344697	0.999406	146
0.0796376	0.45739	0.0344697	0.999406	146
0.0796376	0.45739	0.0344697	0.999406	146
0.0796376	0.45739	0.0344697	0.999406	146
0.0796376	0.45739	0.0344697	0.999406	146
0.0796376	0.45739	0.0344697	0.999406	146
0.0796376	0.45739	0.0344697	0.999406	146
0.0796376	0.45739	0.0344697	0.999406	144
0.0796376	0.45739	0.0344697	0.999406	144
0.0796376	0.45739	0.0344697	0.999406	144
0.0796376	0.45739	0.0344697	0.999406	144
0.0796376	0.45739	0.0344697	0.999406	144
0.0796376	0.45739	0.0344697	0.999406	144
0.0796376	0.45739	0.0344697	0.999406	144
0.0796376	0.45739	0.0344697	0.999406	144
0.0796376	0.45739	0.0344697	0.999406	144
0.0796376	0.45739	0.0344697	0.999406	144
0.0796376	0.45739	0.0344697	0.999406	142
0.0796376	0.45739	0.0344697	0.999406	142
0.0796376	0.45739	0.0344697	0.999406	142
0.0796376	0.45739	0.0344697	0.999406	142
0.0796376	0.45739	0.0344697	0.999406	142
0.0796376	0.45739	0.0344697	0.999406	142
0.0796376	0.45739	0.0344697	0.999406	142
0.0796376	0.45739	0.0344697	0.999406	142
0.0796376	0.45739	0.0344697	0.999406	142
0.0796376	0.45739	0.0344697	0.999406	142
0.0796376	0.45739	0.0344697	0.999406	140
0.0796376	0.45739	0.0344697	0.999406	140
0.0796376	0.45739	0.0344697	0.999406	140
0.0796376	0.45739	0.0344697	0.999406	140
0.0796376	0.45739	0.0344697	0.999406	140
0.0796376	0.45739	0.0344697	0.999406	140
0.0796376	0.45739	0.0344697	0.999406	140
0.0796376	0.45739	0.0344697	0.999406	140
0.0796376	0.45739	0.0344697	0.999406	140
0.0796376	0.45739	0.0344697	0.999406	140
0.0796376	0.45739	0.0344697	0.999406	138
0.0796376	0.45739	0.0344697	0.999406	138
0.0796376	0.45739	0.0344697	0.999406	138
0.0796376	0.45739	0.0344697	0.999406	138
0.0796376	0.45739	0.0344697	0.999406	138
0.0796376	0.45739	0.0344697	0.999406	138
0.0796376	0.45739	0.0344697	0.999406	138
0.0796376	0.45739	0.0344697	0.999406	138
0.0796376	0.45739	0.0344697	0.999406	138
0.0796376	0.45739	0.0344697	0.999406	138
0.0796376	0.45739	0.0344697	0.999406	136
0.0796376	0.45739	0.0344697	0.999406	136
0.0796376	0.45739	0.0344697	0.999406	136
0.0796376	0.45739	0.0344697	0.999406	136
0.0796376	0.45739	0.0344697	0.999406	136
0.0796376	0.45739	0.0344697	0.999406	136
0.0796376	0.45739	0.0344697	0.999406	136
0.0796376	0.45739	0.0343825	0.999409	136
0.0847855	0.457745	0.0343825	0.999409	136
0.0985715	0.458674	0.0326382	0.999467	136
0.118062	0.459939	0.0317659	0.999495	136
0.144238	0.461584	0.0311554	0.999515	136
0.174885	0.463477	0.0294981	0.999565	136
0.207923	0.465394	0.0285386	0.999593	136
0.245349	0.467509	0.0272301	0.999629	136
0.285595	0.469603	0.0249619	0.999688	136
0.32542	0.471571	0.023915	0.999714	136
0.366531	0.47345	0.0200762	0.999798	136
0.407744	0.474882	0.0130959	0.999914	136
0.448803	0.475753	0.00628944	0.99998	136
0.489315	0.476032	-0.000342768	1	134
0.53017	0.475945	-0.00165176	0.999999	134
0.564628	0.475782	-0.00479334	0.999989	134
0.592046	0.475397	-0.00968013	0.999953	134
0.616136	0.47489	-0.0115126	0.999934	134
0.646176	0.484446	-0.012295	0.999924	134
0.665658	0.483943	-0.0149128	0.999889	134
0.680748	0.483485	-0.0141275	0.9999	134
0.694092	0.48313	-0.0130804	0.999914	134
0.705601	0.482801	-0.0162216	0.999868	134
0.717152	0.482406	-0.0171814	0.999852	132
0.728702	0.482011	-0.0177049	0.999843	132
0.743346	0.478386	-0.0228185	0.99974	132
0.753255	0.47788	-0.0253499	0.999679	132
0.767055	0.477183	-0.0258733	0.999665	132
0.785409	0.476211	-0.0274436	0.999623	132
0.802312	0.47524	-0.0319794	0.999489	132
0.830855	0.47321	-0.0372995	0.999304	132
0.854753	0.471396	-0.0385203	0.999258	132
0.87933	0.469499	-0.0386947	0.999251	132
0.903603	0.46756	-0.0407875	0.999168	130
0.927286	0.465727	-0.0345088	0.999404	130
0.945117	0.464567	-0.0309328	0.999521	130
0.962483	0.463485	-0.0311072	0.999516	130
0.9767	0.462617	-0.0301477	0.999545	130
0.990321	0.461772	-0.0322411	0.99948	130
1.00288	0.460963	-0.0314561	0.999505	130
1.01513	0.460198	-0.0314561	0.999505	130
1.03503	0.464319	-0.0278341	0.999613	130
1.04644	0.463704	-0.0253042	0.99968	130
1.05419	0.463351	-0.0153579	0.999882	130
1.06089	0.463233	0.000523942	1	130
1.0666	0.463277	0.0105594	0.999944	130
1.07176	0.463447	0.0285326	0.999593	130
1.07555	0.463713	0.0431838	0.999067	130
1.07915	0.464066	0.060352	0.998177	130
1.08046	0.464235	0.0755012	0.997146	130
1.08059	0.464255	0.0751531	0.997172	130
1.08059	0.464255	0.0753271	0.997159	130
1.08059	0.464255	0.0754142	0.997152	130
1.08059	0.464255	0.0753271	0.997159	128
1.08059	0.464255	0.0753271	0.997159	128
1.08059	0.464255	0.0751531	0.997172	128
1.08059	0.464255	0.0752401	0.997165	128
1.08059	0.464255	0.0752401	0.997165	128
1.08024	0.464723	0.0749096	0.99719	128
1.07911	0.466245	0.0738425	0.99727	128
1.07911	0.466245	0.0737555	0.997276	128
1.07911	0.466245	0.0741906	0.997244	128
1.07911	0.466245	0.0738425	0.99727	128
1.07911	0.466245	0.0740166	0.997257	126
1.07911	0.466245	0.0740166	0.997257	126
1.07911	0.466245	0.0740166	0.997257	126
1.07911	0.466245	0.0741036	0.997251	126
1.07911	0.466245	0.0741036	0.997251	126
1.07911	0.466245	0.0741036	0.997251	126
1.07911	0.466245	0.0741036	0.997251	126
1.07911	0.466245	0.0741036	0.997251	126
1.07911	0.466245	0.0741036	0.997251	126
1.07911	0.466245	0.0741036	0.997251	126
1.07911	0.466245	0.0741036	0.997251	126
1.07911	0.466245	0.0741036	0.997251	126
1.07911	0.466245	0.0741036	0.997251	126
1.07911	0.466245	0.0741036	0.997251	126
1.07911	0.466245	0.0741036	0.997251	126
1.07911	0.466245	0.0741036	0.997251	126
1.07911	0.466245	0.0741036	0.997251	126
1.07911	0.466245	0.0741036	0.997251	126
1.07911	0.466245	0.0741036	0.997251	126
1.07911	0.466245	0.0741036	0.997251	126
1.07911	0.466245	0.0741036	0.997251	342
1.07911	0.466245	0.0741036	0.997251	342
1.07911	0.466245	0.0741036	0.997251	342
1.07911	0.466245	0.0741036	0.997251	342
1.07911	0.466245	0.0741036	0.997251	342
1.07911	0.466245	0.0741036	0.997251	342
1.07911	0.466245	0.0741036	0.997251	342
1.07911	0.466245	0.0741036	0.997251	342
1.07911	0.466245	0.0741036	0.997251	342
1.07911	0.466245	0.0741036	0.997251	342
1.07911	0.466245	0.0741036	0.997251	351
1.07911	0.466245	0.0741036	0.997251	351
1.07911	0.466245	0.0741036	0.997251	351
1.07911	0.466245	0.0741036	0.997251	351
1.07911	0.466245	0.0741036	0.997251	351
1.07911	0.466245	0.0741036	0.997251	351
1.07911	0.466245	0.0741036	0.997251	351
1.07911	0.466245	0.0741036	0.997251	351
1.07911	0.466245	0.0741036	0.997251	351
1.07911	0.466245	0.0741036	0.997251	351
1.07911	0.466245	0.0741036	0.997251	359
1.07911	0.466245	0.0741036	0.997251	359
1.07911	0.466245	0.0741036	0.997251	359
1.07911	0.466245	0.0741036	0.997251	359
1.07911	0.466245	0.0741036	0.997251	359
1.07911	0.466245	0.0741036	0.997251	359
1.07911	0.466245	0.0741036	0.997251	359
1.07911	0.466245	0.0741036	0.997251	359
1.07911	0.466245	0.0741036	0.997251	359
1.07911	0.466245	0.0741036	0.997251	359
1.07911	0.466245	0.0741036	0.997251	369
1.07911	0.466245	0.0741036	0.997251	369
1.07911	0.466245	0.0741036	0.997251	369
1.07911	0.466245	0.0741036	0.997251	369
1.07911	0.466245	0.0741036	0.997251	369
1.07911	0.466245	0.0741036	0.997251	369
1.07911	0.466245	0.0741036	0.997251	369
1.07911	0.466245	0.0741036	0.997251	369
1.07911	0.466245	0.0741036	0.997251	369
1.07911	0.466245	0.0741036	0.997251	369
1.07911	0.466245	0.0741036	0.997251	385
1.07911	0.466245	0.0741036	0.997251	385
1.07911	0.466245	0.0741036	0.997251	385
1.07911	0.466245	0.0741036	0.997251	385
1.07911	0.466245	0.0741036	0.997251	385
1.07911	0.466245	0.0741036	0.997251	385
1.07911	0.466245	0.0741036	0.997251	385
1.07911	0.466245	0.0741036	0.997251	385
1.07911	0.466245	0.0741906	0.997244	385
1.07923	0.466264	0.0731463	0.997321	385
1.07936	0.466282	0.0683586	0.997661	402
1.07936	0.466282	0.0679233	0.997691	402
1.08016	0.466392	0.0679233	0.997691	402
1.09085	0.467868	0.0697516	0.997564	402
1.09448	0.46838	0.0702739	0.997528	402
1.09592	0.46859	0.0780192	0.996952	402
1.09659	0.4687	0.0827163	0.996573	402
1.09684	0.468742	0.0840208	0.996464	402
1.09768	0.468886	0.0919312	0.995765	402
1.09748	0.468847	0.09697	0.995287	402
1.09743	0.468838	0.099228	0.995065	412
1.09768	0.468893	0.109816	0.993952	412
1.0981	0.468989	0.120912	0.992663	412
1.09917	0.469269	0.133635	0.991031	412
1.09958	0.469383	0.146769	0.989171	412
1.09942	0.469331	0.165215	0.986258	412
1.09962	0.469403	0.175534	0.984473	412
1.10002	0.469551	0.179398	0.983777	412
1.10038	0.469691	0.196284	0.980547	412
1.10089	0.469909	0.207651	0.978203	412
1.10151	0.470192	0.219245	0.97567	422
1.10189	0.470378	0.23013	0.97316	422
1.10227	0.470573	0.240732	0.970592	422
1.10294	0.470946	0.264626	0.964351	422
1.10287	0.470899	0.280243	0.959929	422
1.10545	0.473033	0.299955	0.953953	422
1.10794	0.475101	0.322829	0.946457	422
1.1084	0.475478	0.347167	0.937803	422
1.10853	0.475593	0.371516	0.928427	422
1.10899	0.476039	0.388467	0.921463	422
1.1089	0.475947	0.39497	0.918694	422
1.10907	0.476136	0.412534	0.910942	432
1.10949	0.476623	0.428842	0.903379	432
1.10762	0.477542	0.437801	0.899072	432
1.10693	0.477973	0.450252	0.892902	432
1.10703	0.478111	0.459267	0.888298	432
1.10752	0.478815	0.475468	0.879733	432
1.10768	0.479066	0.487553	0.873094	432
1.10768	0.479066	0.489913	0.871772	432
1.11104	0.489817	0.5112	0.859462	432
1.1112	0.490119	0.52315	0.852241	445
1.11126	0.490233	0.529679	0.848198	445
1.11162	0.491005	0.551628	0.83409	445
1.11167	0.491124	0.561632	0.827387	445
1.11167	0.491124	0.567539	0.823347	445
1.10993	0.494422	0.584477	0.81141	445
1.10931	0.495989	0.595538	0.803327	445
1.10933	0.49607	0.603013	0.797732	445
1.10949	0.49669	0.623688	0.781673	445
1.10954	0.496941	0.637572	0.770391	445
1.10957	0.497108	0.642132	0.766594	445
1.10968	0.497739	0.659818	0.751426	455
1.11041	0.499597	0.672453	0.74014	455
1.11059	0.500315	0.678512	0.734589	455
1.1106	0.500657	0.702557	0.711628	455
1.1106	0.50087	0.71554	0.698571	455
1.11061	0.500784	0.722334	0.691545	455
1.11056	0.501551	0.737896	0.674914	455
1.11056	0.501508	0.748464	0.663175	455
1.11088	0.501791	0.757458	0.652884	455
1.11306	0.502178	0.776723	0.629842	467
1.11306	0.502221	0.797021	0.603952	467
1.11302	0.502343	0.814233	0.580539	467
1.113	0.502384	0.817965	0.575269	467
1.11298	0.50251	0.858437	0.512919	467
1.11316	0.50746	0.876774	0.480902	467
1.11316	0.50746	0.876774	0.480902	467
1.11321	0.507929	0.914921	0.403633	467
1.11312	0.508021	0.93051	0.366265	467
1.11312	0.508021	0.93051	0.366265	467
1.11367	0.507101	0.959088	0.283109	475
1.11469	0.505277	0.972064	0.234717	475
1.11469	0.505277	0.972064	0.234717	475
1.11487	0.50502	0.990498	0.137526	475
1.11476	0.502332	0.996289	0.0860712	475
1.11472	0.502339	0.997136	0.0756335	475
1.11363	0.508613	0.999692	-0.0248225	475
1.11129	0.509432	0.996327	-0.0856349	475
1.11058	0.509309	0.995283	-0.097019	475
1.1038	0.506196	0.977458	-0.21113	475
1.09619	0.501711	0.961877	-0.273482	485
1.09198	0.499027	0.954727	-0.297484	485
1.07278	0.486035	0.918732	-0.394882	485
1.05706	0.467961	0.896459	-0.443127	485
1.05126	0.458962	0.887215	-0.461355	485
1.02723	0.412107	-0.844457	0.535624	485
1.01083	0.380162	-0.819258	0.573424	485
1.00187	0.359889	-0.803804	0.594894	485
0.987927	0.30487	-0.774705	0.632323	485
0.985985	0.267419	-0.757851	0.652428	485
0.982582	0.242448	-0.745826	0.666141	485
0.976457	0.185884	-0.726177	0.687508	506
0.975627	0.14842	-0.717739	0.696313	506
0.97849	0.128801	-0.708412	0.7058	506
0.980979	0.0733598	-0.687014	0.726644	506
0.985935	0.0329896	-0.671391	0.741103	506
0.989921	-0.00338194	-0.662614	0.748961	506
0.994219	-0.0362374	-0.655394	0.755287	506
0.999033	-0.0643127	-0.647791	0.761818	506
1.00826	-0.108184	-0.642125	0.7666	506
1.01406	-0.140896	-0.642794	0.766039	520
1.01619	-0.152992	-0.643329	0.76559	520
1.02383	-0.197936	-0.647993	0.761646	520
1.02765	-0.221337	-0.646996	0.762494	520
1.0294	-0.228695	-0.647171	0.762345	520
1.03714	-0.252016	-0.648588	0.76114	520
1.04058	-0.273621	-0.649318	0.760517	520
1.04504	-0.301196	-0.64646	0.762948	520
1.04928	-0.326301	-0.644193	0.764863	520
1.05368	-0.351462	-0.640649	0.767834	520
1.05768	-0.372712	-0.63561	0.772011	528
1.06153	-0.392121	-0.633316	0.773893	528
1.06481	-0.408077	-0.629052	0.777363	528
1.06782	-0.421608	-0.622244	0.782823	528
1.07288	-0.435563	-0.618164	0.786049	528
1.07731	-0.453314	-0.610452	0.792053	528
1.08182	-0.469187	-0.591129	0.806577	528
1.08644	-0.483291	-0.582012	0.81318	528
1.08996	-0.4934	-0.572607	0.81983	528
1.09243	-0.499762	-0.5564	0.830915	528
1.09532	-0.506503	-0.53895	0.842338	545
1.09748	-0.511044	-0.524836	0.851203	545
1.09917	-0.514349	-0.520223	0.854031	545
1.10007	-0.516093	-0.523052	0.852301	545
1.10064	-0.51724	-0.53409	0.845428	545
1.101	-0.518012	-0.545695	0.837984	545
1.1011	-0.518248	-0.555167	0.831739	545
1.10151	-0.519275	-0.563125	0.826372	545
1.10711	-0.519475	-0.574832	0.818271	545
1.10773	-0.519729	-0.583421	0.81217	545
1.10799	-0.52054	-0.59351	0.804826	561
1.10816	-0.521112	-0.602742	0.797936	561
1.10835	-0.52181	-0.610304	0.792167	561
1.10852	-0.522472	-0.620279	0.784381	561
1.10864	-0.523013	-0.630832	0.77592	561
1.1088	-0.523808	-0.639795	0.768546	561
1.10892	-0.52448	-0.648472	0.761238	561
1.109	-0.525028	-0.656211	0.754578	561
1.10904	-0.525324	-0.663359	0.748302	561
1.1091	-0.525832	-0.674129	0.738614	561
1.10916	-0.526597	-0.682082	0.731276	571
1.10919	-0.527108	-0.690712	0.72313	571
1.1092	-0.527321	-0.697934	0.716162	571
1.1092	-0.527321	-0.698684	0.71543	571
1.1092	-0.527321	-0.698746	0.715369	571
1.1092	-0.527321	-0.698746	0.715369	571
1.11198	-0.524241	-0.697144	0.716931	571
1.11316	-0.522898	-0.69646	0.717596	571
1.11316	-0.522898	-0.69646	0.717596	571
1.11316	-0.522898	-0.69646	0.717596	571
1.11316	-0.522898	-0.69646	0.717596	577
1.11316	-0.522898	-0.69646	0.717596	577
1.11316	-0.522898	-0.69646	0.717596	577
1.11316	-0.522898	-0.69646	0.717596	577
1.11316	-0.522898	-0.69646	0.717596	577
1.11316	-0.522898	-0.69646	0.717596	577
1.11316	-0.522898	-0.69646	0.717596	577
1.11316	-0.522898	-0.69646	0.717596	577
1.11316	-0.522898	-0.69646	0.717596	577
1.11316	-0.522898	-0.69646	0.717596	577
1.11316	-0.522898	-0.69646	0.717596	577
1.11316	-0.522898	-0.69646	0.717596	577
1.11316	-0.522898	-0.69646	0.717596	577
1.11316	-0.522898	-0.69646	0.717596	577
1.11316	-0.522898	-0.69646	0.717596	577
1.11316	-0.522898	-0.69646	0.717596	577
1.11316	-0.522898	-0.69646	0.717596	577
1.11316	-0.522898	-0.69646	0.717596	577
1.11316	-0.522898	-0.69646	0.717596	577
1.11316	-0.522898	-0.69646	0.717596	577
1.11316	-0.522898	-0.69646	0.717596	577
1.11316	-0.522898	-0.69646	0.717596	553
1.11316	-0.522898	-0.69646	0.717596	553
1.11316	-0.522898	-0.69646	0.717596	553
1.11316	-0.522898	-0.69646	0.717596	553
1.11316	-0.522898	-0.69646	0.717596	553
1.11316	-0.522898	-0.69646	0.717596	553
1.11316	-0.522898	-0.69646	0.717596	553
1.11316	-0.522898	-0.69646	0.717596	553
1.11316	-0.522898	-0.69646	0.717596	553
1.11316	-0.522898	-0.69646	0.717596	553
1.11316	-0.522898	-0.69646	0.717596	514
1.11316	-0.522898	-0.69646	0.717596	514
1.11316	-0.522898	-0.69646	0.717596	514
1.11316	-0.522898	-0.69646	0.717596	514
1.11316	-0.522898	-0.69646	0.717596	514
1.11316	-0.522898	-0.69646	0.717596	514
1.11316	-0.522898	-0.69646	0.717596	514
1.11316	-0.522898	-0.69646	0.717596	514
1.11316	-0.522898	-0.69646	0.717596	514
1.11316	-0.522898	-0.69646	0.717596	514
1.11316	-0.522898	-0.69646	0.717596	475
1.11316	-0.522898	-0.69646	0.717596	475
1.11316	-0.522898	-0.69646	0.717596	475
1.11316	-0.522898	-0.69646	0.717596	475
1.11316	-0.522898	-0.69646	0.717596	475
1.11316	-0.522898	-0.69646	0.717596	475
1.11316	-0.522898	-0.69646	0.717596	475
1.11316	-0.522898	-0.69646	0.717596	475
1.11316	-0.522898	-0.69646	0.717596	475
1.11316	-0.522898	-0.69646	0.717596	475
1.11316	-0.522898	-0.69646	0.717596	438
1.11316	-0.522898	-0.69646	0.717596	438
1.11316	-0.522898	-0.69646	0.717596	438
1.11316	-0.522898	-0.69646	0.717596	438
1.11316	-0.522898	-0.69646	0.717596	438
1.11316	-0.522898	-0.69646	0.717596	438
1.11316	-0.522898	-0.69646	0.717596	438
1.11316	-0.522898	-0.69646	0.717596	438
1.11316	-0.522898	-0.69646	0.717596	438
1.11316	-0.522898	-0.69646	0.717596	438
1.11316	-0.522898	-0.69646	0.717596	212
1.11316	-0.522898	-0.69646	0.717596	212
1.11316	-0.522898	-0.69646	0.717596	212
1.11316	-0.522898	-0.69646	0.717596	212
1.11316	-0.522898	-0.69646	0.717596	212
1.11316	-0.522898	-0.69646	0.717596	212
1.11316	-0.522898	-0.69646	0.717596	212
1.11316	-0.522898	-0.69646	0.717596	212
1.11316	-0.522898	-0.69646	0.717596	212
1.11316	-0.522898	-0.69646	0.717596	212
1.11316	-0.522898	-0.69646	0.717596	214
1.11316	-0.522898	-0.69646	0.717596	214
1.11316	-0.522898	-0.696397	0.717657	214
1.11316	-0.522856	-0.696397	0.717657	214
1.11315	-0.522387	-0.697023	0.717049	214
1.11314	-0.522046	-0.699771	0.714367	214
1.11314	-0.522046	-0.699709	0.714428	214
