x	y	z	w	concentration
-1.86844	3.47493	0.999499	0.0316547	33
-1.87615	3.47541	0.999513	0.0312186	33
-1.88432	3.47592	0.999518	0.0310442	32
-1.89237	3.47642	0.999513	0.0312186	32
-1.8999	3.4769	0.999439	0.0334864	32
-1.90275	3.47711	0.999079	0.0429042	32
-1.90279	3.47711	0.998589	0.0531026	32
-1.90279	3.47711	0.998277	0.0586789	32
-1.90266	3.4771	0.996912	0.0785285	32
-1.9022	3.47701	0.994962	0.100257	32
-1.9017	3.4769	0.994087	0.108589	32
-1.90178	3.47692	0.992172	0.124883	32
-1.90158	3.47686	0.989186	0.14667	33
-1.90186	3.47695	0.986816	0.161845	33
-1.90199	3.477	0.984384	0.176037	33
-1.90206	3.47703	0.982421	0.186678	33
-1.9023	3.47712	0.980481	0.196613	33
-1.90215	3.47705	0.977087	0.212843	33
-1.90222	3.47709	0.973303	0.229523	33
-1.90218	3.47707	0.968327	0.249687	33
-1.90555	3.47257	0.962395	0.271654	33
-1.90544	3.4725	0.956444	0.291916	33
-1.90537	3.47245	0.951419	0.307899	32
-1.90517	3.4723	0.946155	0.323714	32
-1.90514	3.47227	0.941572	0.336811	32
-1.90523	3.47235	0.936686	0.35017	32
-1.90511	3.47224	0.929952	0.367681	32
-1.90822	3.47263	0.922947	0.384927	32
-1.91431	3.47311	0.915277	0.402826	32
-1.91442	3.47324	0.908764	0.417311	32
-1.91448	3.4733	0.901984	0.43177	32
-1.91429	3.47307	0.895751	0.444556	32
-1.91501	3.47389	0.886504	0.462721	31
-1.91924	3.47878	0.873383	0.487033	31
-1.91922	3.47874	0.860335	0.509729	31
-1.91922	3.47874	0.848318	0.529486	31
-1.91922	3.47875	0.831705	0.555218	31
-1.91911	3.47847	0.814817	0.579719	31
-1.91727	3.47923	0.794678	0.607031	31
-1.91438	3.48031	0.770462	0.637486	31
-1.9144	3.48048	0.742331	0.670033	31
-1.91442	3.48074	0.711969	0.702211	31
-1.91442	3.48082	0.683024	0.730396	32
-1.91439	3.48108	0.64932	0.760515	32
-1.91711	3.4781	0.607782	0.794104	32
-1.91708	3.47817	0.5697	0.821853	32
-1.91708	3.47818	0.52085	0.853648	32
-1.9166	3.47451	0.469731	0.88281	32
-1.91592	3.46784	0.415122	0.909766	32
-1.91571	3.46805	0.363447	0.931615	32
-1.91526	3.46827	0.297982	0.954571	32
-1.91468	3.46854	0.230559	0.973058	32
-1.91453	3.46861	0.166252	0.986083	33
-1.91486	3.47076	0.0927667	0.995688	33
-1.91492	3.47227	0.0153639	0.999882	33
-1.91419	3.47118	-0.0624816	0.998046	33
-1.91266	3.46899	-0.134711	0.990885	33
-1.90806	3.46733	-0.208345	0.978055	33
-1.90365	3.46454	-0.278006	0.960579	33
-1.89472	3.45407	-0.334299	0.942467	33
-1.88078	3.4385	-0.393903	0.919152	33
-1.86358	3.41719	-0.457062	0.889435	33
-1.84815	3.39032	-0.514718	0.85736	33
-1.83553	3.35766	-0.558244	0.829677	33
-1.82216	3.31841	-0.599655	0.800259	33
-1.81231	3.27718	-0.633066	0.774098	33
-1.80898	3.24027	-0.659657	0.751567	33
-1.80408	3.1979	-0.682274	0.731097	33
-1.80095	3.15463	-0.700353	0.713797	33
-1.80123	3.11244	-0.716943	0.697132	33
-1.80498	3.06937	-0.729943	0.683508	33
-1.80853	3.02726	-0.744621	0.667487	33
-1.81072	2.98666	-0.755635	0.654993	36
-1.81619	2.95203	-0.767175	0.641438	36
-1.82316	2.92337	-0.773875	0.633339	36
-1.83098	2.88845	-0.777806	0.628505	36
-1.8349	2.87041	-0.779339	0.626602	36
-1.84295	2.85703	-0.780022	0.625752	36
-1.846	2.84334	-0.780513	0.625139	36
-1.84976	2.82657	-0.780076	0.625684	36
-1.85365	2.80856	-0.774366	0.632738	36
-1.8564	2.79454	-0.770208	0.637793	36
-1.85721	2.77917	-0.764401	0.644741	39
-1.85883	2.76133	-0.759564	0.650432	39
-1.86364	2.72846	-0.753056	0.657957	39
-1.86626	2.70885	-0.751964	0.659204	39
-1.86945	2.68466	-0.752251	0.658876	39
-1.87295	2.65858	-0.752884	0.658154	39
-1.8765	2.63208	-0.752136	0.659007	39
-1.87946	2.60954	-0.75087	0.66045	39
-1.88209	2.58916	-0.752309	0.65881	39
-1.88452	2.57167	-0.755805	0.654796	39
-1.88691	2.55508	-0.756148	0.654401	40
-1.88919	2.5396	-0.757688	0.652617	40
-1.89134	2.52526	-0.757574	0.652749	40
-1.89332	2.51197	-0.756719	0.653741	40
-1.89517	2.49884	-0.751734	0.659467	40
-1.89583	2.49376	-0.747112	0.664699	40
-1.89234	2.49305	-0.74657	0.665307	40
-1.8924	2.49258	-0.745931	0.666023	40
-1.89238	2.49275	-0.74535	0.666674	40
-1.89238	2.49271	-0.743835	0.668363	40
-1.89244	2.49212	-0.736146	0.676823	39
-1.89246	2.49182	-0.733304	0.679901	39
-1.89247	2.49173	-0.733542	0.679644	39
-1.89247	2.49173	-0.732176	0.681115	39
-1.89247	2.49173	-0.732533	0.680732	39
-1.89247	2.49173	-0.732651	0.680604	39
-1.89248	2.49161	-0.731819	0.681499	39
-1.89248	2.49152	-0.731998	0.681307	39
-1.89248	2.49152	-0.731522	0.681818	39
-1.89248	2.49152	-0.731462	0.681882	39
-1.89248	2.49152	-0.731462	0.681882	39
-1.89248	2.49152	-0.731462	0.681882	39
-1.89248	2.49152	-0.731462	0.681882	39
-1.89248	2.49152	-0.731403	0.681946	39
-1.89248	2.49152	-0.731403	0.681946	39
-1.89248	2.49152	-0.731403	0.681946	39
-1.89248	2.49152	-0.731403	0.681946	39
-1.89248	2.49152	-0.731403	0.681946	39
-1.89248	2.49152	-0.731403	0.681946	39
-1.89248	2.49152	-0.731403	0.681946	39
-1.89248	2.49152	-0.731403	0.681946	38
-1.89248	2.49152	-0.731403	0.681946	38
-1.89248	2.49152	-0.731403	0.681946	38
-1.89248	2.49152	-0.731403	0.681946	38
-1.89248	2.49152	-0.731403	0.681946	38
-1.89248	2.49152	-0.731403	0.681946	38
-1.89248	2.49152	-0.731403	0.681946	38
-1.89248	2.49152	-0.731403	0.681946	38
-1.89248	2.49152	-0.731403	0.681946	38
-1.89248	2.49152	-0.731403	0.681946	38
-1.89248	2.49152	-0.731403	0.681946	38
-1.89248	2.49152	-0.731403	0.681946	38
-1.89248	2.49152	-0.731403	0.681946	38
-1.89248	2.49152	-0.731403	0.681946	38
-1.89248	2.49152	-0.731403	0.681946	38
-1.89248	2.49152	-0.731403	0.681946	38
-1.89248	2.49152	-0.731403	0.681946	38
-1.89248	2.49152	-0.731403	0.681946	38
-1.89248	2.49152	-0.731403	0.681946	38
-1.89248	2.49152	-0.731403	0.681946	38
-1.89248	2.49152	-0.731403	0.681946	38
-1.89248	2.49152	-0.731403	0.681946	37
-1.89248	2.49152	-0.731403	0.681946	37
-1.89248	2.49152	-0.731403	0.681946	37
-1.89248	2.49152	-0.731403	0.681946	37
-1.89248	2.49152	-0.731403	0.681946	37
-1.89248	2.49152	-0.731403	0.681946	37
-1.89248	2.49152	-0.731403	0.681946	37
-1.89248	2.49152	-0.731403	0.681946	37
-1.89248	2.49152	-0.731403	0.681946	37
-1.89248	2.49152	-0.731403	0.681946	37
-1.89248	2.49152	-0.731403	0.681946	38
-1.89248	2.49152	-0.731403	0.681946	38
-1.89248	2.49152	-0.731403	0.681946	38
-1.89248	2.49152	-0.731403	0.681946	38
-1.89248	2.49152	-0.731403	0.681946	38
-1.89248	2.49152	-0.731403	0.681946	38
-1.89248	2.49152	-0.731403	0.681946	38
-1.89248	2.49152	-0.731403	0.681946	38
-1.89248	2.49152	-0.731403	0.681946	38
-1.89248	2.49152	-0.731403	0.681946	38
-1.89248	2.49152	-0.731403	0.681946	38
-1.89248	2.49152	-0.731403	0.681946	38
-1.89248	2.49152	-0.731403	0.681946	38
-1.89248	2.49152	-0.731403	0.681946	38
-1.89248	2.49152	-0.731403	0.681946	38
-1.89248	2.49152	-0.731403	0.681946	38
-1.89248	2.49152	-0.731403	0.681946	38
-1.89248	2.49152	-0.731403	0.681946	38
-1.89248	2.49152	-0.731403	0.681946	38
-1.89248	2.49152	-0.731403	0.681946	38
-1.89248	2.49152	-0.731403	0.681946	38
-1.89248	2.49152	-0.731403	0.681946	38
-1.89248	2.49152	-0.731403	0.681946	38
-1.89248	2.49152	-0.731403	0.681946	38
-1.89248	2.49152	-0.731403	0.681946	38
-1.89248	2.49152	-0.731403	0.681946	38
-1.89248	2.49152	-0.731403	0.681946	38
-1.89248	2.49152	-0.731403	0.681946	38
-1.89248	2.49152	-0.731403	0.681946	38
-1.89248	2.49152	-0.731403	0.681946	38
-1.89248	2.49152	-0.731403	0.681946	38
-1.89248	2.49152	-0.731403	0.681946	38
-1.89248	2.49152	-0.731403	0.681946	38
-1.89264	2.48935	-0.731462	0.681882	38
-1.89289	2.48561	-0.726144	0.687542	38
-1.893	2.4828	-0.714584	0.699549	38
-1.89304	2.48015	-0.707959	0.706253	38
-1.89303	2.4784	-0.695651	0.71838	38
-1.89291	2.47581	-0.685108	0.728441	38
-1.89261	2.47219	-0.667756	0.74438	38
-1.89212	2.4683	-0.653079	0.75729	37
-1.8914	2.46392	-0.635999	0.77169	37
-1.89114	2.46263	-0.616955	0.786998	37
-1.89119	2.46288	-0.593055	0.805162	37
-1.89063	2.46122	-0.575493	0.817807	37
-1.88954	2.45845	-0.544187	0.838964	37
-1.88909	2.45743	-0.520177	0.854058	37
-1.88908	2.45744	-0.484109	0.875008	37
-1.88608	2.45614	-0.45514	0.89042	37
-1.87648	2.45509	-0.424888	0.905246	37
-1.86937	2.44716	-0.382741	0.923856	38
-1.85688	2.43553	-0.346176	0.93817	38
-1.83345	2.41712	-0.305173	0.952297	38
-1.80985	2.40275	-0.266931	0.963716	38
-1.78098	2.38739	-0.212341	0.977196	38
-1.74571	2.37296	-0.167536	0.985866	38
-1.70724	2.36097	-0.128183	0.991751	38
-1.66821	2.35132	-0.108356	0.994112	38
-1.6281	2.34286	-0.0857696	0.996315	38
-1.5871	2.33692	-0.0502942	0.998734	38
-1.54612	2.33369	-0.0246566	0.999696	36
-1.50353	2.3322	-0.0134316	0.99991	36
-1.46319	2.33289	-0.00370498	0.999993	36
-1.4298	2.33319	0.0165401	0.999863	36
-1.39122	2.33501	0.0238414	0.999716	36
-1.35046	2.33712	0.0316051	0.9995	36
-1.31165	2.34015	0.0493926	0.998779	36
-1.28264	2.34769	0.0584333	0.998291	36
-1.26177	2.35023	0.0647917	0.997899	36
-1.23282	2.35414	0.0694934	0.997582	36
-1.20103	2.3587	0.075673	0.997133	27
-1.1805	2.36208	0.0961913	0.995363	27
-1.16163	2.36415	0.104036	0.994574	27
-1.1381	2.36916	0.105858	0.994381	27
-1.10954	2.37549	0.116525	0.993188	27
-1.08268	2.38215	0.125188	0.992133	27
-1.05794	2.38852	0.127785	0.991802	27
-1.03725	2.39415	0.142916	0.989735	27
-1.01758	2.40014	0.151116	0.988516	27
-1.00124	2.40532	0.155169	0.987888	27
-0.986846	2.41002	0.16387	0.986482	27
-0.973216	2.41457	0.179032	0.983843	27
-0.957265	2.41782	0.181103	0.983464	27
-0.944931	2.42258	0.187536	0.982258	27
-0.933678	2.42718	0.200719	0.979649	27
-0.925624	2.43068	0.208577	0.978006	27
-0.91929	2.43355	0.215741	0.976451	27
-0.913571	2.43632	0.236991	0.971512	27
-0.908883	2.43885	0.256526	0.966537	27
-0.904972	2.44112	0.261751	0.965135	27
-0.901601	2.44313	0.273439	0.961889	26
-0.900049	2.4441	0.276543	0.961001	26
-0.898488	2.44507	0.266885	0.963728	26
-0.897495	2.44565	0.252981	0.967471	26
-0.894601	2.44887	0.235992	0.971755	26
-0.891688	2.45184	0.230846	0.97299	26
-0.890348	2.45249	0.214171	0.976796	26
-0.889958	2.45267	0.19769	0.980265	26
-0.889286	2.45294	0.178749	0.983895	26
-0.888523	2.45321	0.166543	0.986034	26
-0.887675	2.4535	0.153967	0.988076	26
-0.887431	2.45358	0.138601	0.990348	26
-0.886814	2.45374	0.126145	0.992012	26
-0.885903	2.45397	0.113236	0.993568	26
-0.885112	2.45414	0.100655	0.994921	26
-0.884358	2.45429	0.0829282	0.996556	26
-0.88343	2.45443	0.0661328	0.997811	26
-0.882669	2.45452	0.0541119	0.998535	26
-0.882372	2.45455	0.042955	0.999077	26
-0.881478	2.45462	0.0271696	0.999631	26
-0.880584	2.45466	0.0144316	0.999896	27
-0.880157	2.45467	0.00553086	0.999985	27
-0.8802	2.45467	0.00631625	0.99998	27
-0.8802	2.45467	0.0069271	0.999976	27
-0.875977	2.45373	0.00464761	0.999989	27
-0.875977	2.45373	0.00464761	0.999989	27
-0.875977	2.45373	0.00464761	0.999989	27
-0.875977	2.45373	0.00464761	0.999989	27
-0.875977	2.45373	0.00464761	0.999989	27
-0.875977	2.45373	0.00464761	0.999989	27
-0.875977	2.45373	0.00464761	0.999989	26
-0.875977	2.45373	0.00464761	0.999989	26
-0.875977	2.45373	0.00464761	0.999989	26
-0.875977	2.45373	0.00464761	0.999989	26
-0.875977	2.45373	0.00464761	0.999989	26
-0.875977	2.45373	0.00464761	0.999989	26
-0.875977	2.45373	0.00464761	0.999989	26
-0.875977	2.45373	0.00464761	0.999989	26
-0.875977	2.45373	0.00464761	0.999989	26
-0.875977	2.45373	0.00464761	0.999989	26
-0.875977	2.45373	0.00464761	0.999989	27
-0.875977	2.45373	0.00464761	0.999989	27
-0.875977	2.45373	0.00464761	0.999989	27
-0.875977	2.45373	0.00464761	0.999989	27
-0.875977	2.45373	0.00464761	0.999989	27
-0.875977	2.45373	0.00464761	0.999989	27
-0.875977	2.45373	0.00464761	0.999989	27
-0.875977	2.45373	0.00464761	0.999989	27
-0.875977	2.45373	0.00464761	0.999989	27
-0.875977	2.45373	0.00464761	0.999989	27
-0.875977	2.45373	0.00464761	0.999989	26
-0.875977	2.45373	0.00464761	0.999989	26
-0.875977	2.45373	0.00464761	0.999989	26
-0.875977	2.45373	0.00464761	0.999989	26
-0.875977	2.45373	0.00464761	0.999989	26
-0.875977	2.45373	0.00464761	0.999989	26
-0.875977	2.45373	0.00464761	0.999989	26
-0.875977	2.45373	0.00464761	0.999989	26
-0.875977	2.45373	0.00464761	0.999989	26
-0.875977	2.45373	0.00464761	0.999989	26
-0.875977	2.45373	0.00464761	0.999989	27
-0.875977	2.45373	0.00464761	0.999989	27
-0.875977	2.45373	0.00464761	0.999989	27
-0.875977	2.45373	0.00464761	0.999989	27
-0.875977	2.45373	0.00464761	0.999989	27
-0.875977	2.45373	0.00464761	0.999989	27
-0.875977	2.45373	0.00464761	0.999989	27
-0.875977	2.45373	0.00464761	0.999989	27
-0.875977	2.45373	0.00464761	0.999989	27
-0.875977	2.45373	0.00464761	0.999989	27
-0.875977	2.45373	0.00464761	0.999989	27
-0.875977	2.45373	0.00464761	0.999989	27
-0.875977	2.45373	0.00464761	0.999989	27
-0.875977	2.45373	0.00464761	0.999989	27
-0.875977	2.45373	0.00464761	0.999989	27
-0.875977	2.45373	0.00464761	0.999989	27
-0.875977	2.45373	0.00464761	0.999989	27
-0.875977	2.45373	0.00464761	0.999989	27
-0.875977	2.45373	0.00464761	0.999989	27
-0.875977	2.45373	0.00464761	0.999989	27
-0.875977	2.45373	0.00464761	0.999989	27
-0.875977	2.45373	0.00464761	0.999989	27
-0.875977	2.45373	0.00464761	0.999989	27
-0.875977	2.45373	0.00464761	0.999989	27
-0.875977	2.45373	0.00464761	0.999989	27
-0.875977	2.45373	0.00464761	0.999989	27
-0.875977	2.45373	0.00464761	0.999989	27
-0.875977	2.45373	0.00464761	0.999989	27
-0.875977	2.45373	0.00464761	0.999989	27
-0.875977	2.45373	0.00464761	0.999989	27
-0.875977	2.45373	0.00464761	0.999989	26
-0.875977	2.45373	0.00464761	0.999989	26
-0.875977	2.45373	0.00464761	0.999989	26
-0.875977	2.45373	0.00464761	0.999989	26
-0.875977	2.45373	0.00464761	0.999989	26
-0.875977	2.45373	0.00464761	0.999989	26
-0.875977	2.45373	0.00464761	0.999989	26
-0.875977	2.45373	0.00464761	0.999989	26
-0.875977	2.45373	0.00464761	0.999989	26
-0.875977	2.45373	0.00464761	0.999989	26
-0.875977	2.45373	0.00464761	0.999989	26
-0.875977	2.45373	0.00464761	0.999989	26
-0.875977	2.45373	0.00464761	0.999989	26
-0.870263	2.45378	0.00456035	0.99999	26
-0.854782	2.45387	0.00072064	1	26
-0.830261	2.4539	0.000109775	1	26
-0.800665	2.4539	0.000284307	1	26
-0.762795	2.4539	-0.000588357	1	26
-0.723603	2.45382	-0.00128649	0.999999	26
-0.684071	2.45369	-0.00224642	0.999997	26
-0.643472	2.45351	-0.00242095	0.999997	26
-0.602959	2.45331	-0.00277002	0.999996	26
-0.564834	2.45308	-0.00329361	0.999995	26
-0.528799	2.45283	-0.00381721	0.999993	26
-0.493299	2.45248	-0.00686612	0.999976	26
-0.463885	2.45204	-0.0084945	0.999964	26
-0.434935	2.45144	-0.0118105	0.99993	26
-0.409397	2.45085	-0.00823271	0.999966	26
-0.385133	2.45058	-0.00247321	0.999997	26
-0.361166	2.45055	0.00101744	0.999999	26
-0.339843	2.45062	0.00363543	0.999993	26
-0.322999	2.4508	0.00791141	0.999969	26
-0.308288	2.45104	0.00948215	0.999955	26
-0.295987	2.45037	0.0133208	0.999911	26
-0.280563	2.44216	0.0111305	0.999938	26
-0.272463	2.44236	0.0150571	0.999887	26
-0.260318	2.44284	0.0272716	0.999628	26
-0.252187	2.44332	0.0315458	0.999502	26
-0.24125	2.44403	0.0335519	0.999437	26
-0.226575	2.44509	0.0400052	0.999199	26
-0.21166	2.44635	0.044539	0.999008	26
-0.194886	2.4479	0.0470671	0.998892	26
-0.179601	2.44934	0.0465441	0.998916	26
-0.156838	2.45142	0.0449749	0.998988	26
-0.137046	2.45321	0.0448877	0.998992	26
-0.108288	2.45577	0.0428825	0.99908	26
-0.0834314	2.4579	0.0422722	0.999106	26
-0.0608238	2.45981	0.042185	0.99911	26
-0.0411495	2.46148	0.042621	0.999091	26
-0.0239859	2.46298	0.0441031	0.999027	26
-0.00911666	2.46428	0.0434056	0.999058	26
0.00107934	2.46517	0.0438416	0.999038	26
0.013188	2.46622	0.042185	0.99911	26
0.0244511	2.46239	0.0404024	0.999183	26
0.0321835	2.45924	0.0427489	0.999086	26
0.0420702	2.46023	0.0578267	0.998327	26
0.0536696	2.46164	0.0607885	0.998151	26
0.0652352	2.46297	0.0512043	0.998688	26
0.07466	2.46387	0.0443182	0.999017	26
0.0790341	2.46427	0.0489383	0.998802	26
0.0810728	2.46445	0.0336798	0.999433	26
0.0823071	2.46453	0.0260038	0.999662	26
0.0826053	2.46455	0.0228631	0.999739	26
0.0826053	2.46455	0.0222524	0.999752	26
0.0826053	2.46455	0.0232121	0.999731	26
0.0824349	2.46454	0.0245207	0.999699	26
0.0825201	2.46454	0.0234738	0.999724	26
0.0825627	2.46454	0.0235611	0.999722	26
0.0826053	2.46455	0.0239101	0.999714	26
0.0826053	2.46455	0.0230376	0.999735	26
0.0826053	2.46455	0.0230376	0.999735	26
0.0826053	2.46455	0.0222524	0.999752	26
0.0826053	2.46455	0.0225142	0.999747	26
0.0826053	2.46455	0.0229504	0.999737	26
0.0826053	2.46455	0.0226014	0.999745	26
0.0826053	2.46455	0.0230376	0.999735	26
0.0826053	2.46455	0.0228631	0.999739	26
0.0826053	2.46455	0.0230376	0.999735	26
0.0826053	2.46455	0.0231249	0.999733	26
0.0826053	2.46455	0.0227759	0.999741	26
0.0826053	2.46455	0.0227759	0.999741	26
0.0826053	2.46455	0.0228631	0.999739	26
0.0826053	2.46455	0.0228631	0.999739	26
0.0826053	2.46455	0.0228631	0.999739	26
0.0826053	2.46455	0.0228631	0.999739	26
0.0826053	2.46455	0.0228631	0.999739	26
0.0826053	2.46455	0.0228631	0.999739	26
0.0826053	2.46455	0.0228631	0.999739	26
0.0826053	2.46455	0.0228631	0.999739	26
0.0826053	2.46455	0.0228631	0.999739	26
0.0826053	2.46455	0.0228631	0.999739	26
0.0826053	2.46455	0.0228631	0.999739	26
0.0826053	2.46455	0.0228631	0.999739	26
0.0826053	2.46455	0.0228631	0.999739	26
0.0826053	2.46455	0.0228631	0.999739	26
0.0826053	2.46455	0.0228631	0.999739	26
0.0826053	2.46455	0.0228631	0.999739	26
0.0826053	2.46455	0.0228631	0.999739	26
0.0826053	2.46455	0.0228631	0.999739	26
0.0826053	2.46455	0.0228631	0.999739	26
0.0826053	2.46455	0.0228631	0.999739	26
0.0826053	2.46455	0.0228631	0.999739	26
0.0826053	2.46455	0.0228631	0.999739	26
0.0826053	2.46455	0.0228631	0.999739	26
0.0826053	2.46455	0.0228631	0.999739	26
0.0826053	2.46455	0.0228631	0.999739	26
0.0826053	2.46455	0.0228631	0.999739	26
0.0826053	2.46455	0.0228631	0.999739	26
0.0826053	2.46455	0.0228631	0.999739	26
0.0826053	2.46455	0.0228631	0.999739	26
0.0826053	2.46455	0.0228631	0.999739	26
0.0826053	2.46455	0.0228631	0.999739	26
0.0826053	2.46455	0.0228631	0.999739	26
0.0826053	2.46455	0.0228631	0.999739	26
0.0826053	2.46455	0.0228631	0.999739	26
0.0826053	2.46455	0.0228631	0.999739	26
0.0826053	2.46455	0.0228631	0.999739	26
0.0826053	2.46455	0.0228631	0.999739	26
0.0826053	2.46455	0.0228631	0.999739	26
0.0826053	2.46455	0.0228631	0.999739	26
0.0826053	2.46455	0.0228631	0.999739	27
0.0826053	2.46455	0.0228631	0.999739	27
0.0826053	2.46455	0.0228631	0.999739	27
0.0826053	2.46455	0.0228631	0.999739	27
0.0826053	2.46455	0.0228631	0.999739	27
0.0826053	2.46455	0.0228631	0.999739	27
0.0826053	2.46455	0.0228631	0.999739	27
0.0826053	2.46455	0.0228631	0.999739	27
0.0826053	2.46455	0.0228631	0.999739	27
0.0826053	2.46455	0.0228631	0.999739	27
0.0826053	2.46455	0.0228631	0.999739	26
0.0826053	2.46455	0.0228631	0.999739	26
0.0826053	2.46455	0.0228631	0.999739	26
0.0826053	2.46455	0.0228631	0.999739	26
0.0826053	2.46455	0.0228631	0.999739	26
0.0826053	2.46455	0.0228631	0.999739	26
0.0826053	2.46455	0.0228631	0.999739	26
0.0826053	2.46455	0.0228631	0.999739	26
0.0826053	2.46455	0.0228631	0.999739	26
0.0826053	2.46455	0.0228631	0.999739	26
0.0826053	2.46455	0.0228631	0.999739	26
0.0826053	2.46455	0.0228631	0.999739	26
0.0826053	2.46455	0.0227759	0.999741	26
0.0884843	2.46481	0.0228631	0.999739	26
0.103482	2.46545	0.0170175	0.999855	26
0.117377	2.46592	0.0166684	0.999861	26
0.135066	2.46647	0.0138762	0.999904	26
0.161628	2.46707	0.00820428	0.999966	26
0.177704	2.46732	0.00680805	0.999977	26
0.225892	2.46764	0.000175855	1	26
0.263421	2.46762	-0.00113314	0.999999	26
0.304574	2.46747	-0.00270393	0.999996	26
0.3453	2.46722	-0.003053	0.999995	26
0.369821	2.46706	-0.00375113	0.999993	26
0.427348	2.46657	-0.00506011	0.999987	26
0.469011	2.46616	-0.00418746	0.999991	26
0.50914	2.46589	-0.00139494	0.999999	26
0.546054	2.46973	0.00211677	0.999998	26
0.57423	2.47253	-0.000511243	1	26
0.606001	2.47239	-0.00443822	0.99999	26
0.628432	2.47217	-0.00539814	0.999985	26
0.635468	2.47209	-0.0057472	0.999983	26
0.664891	2.47173	-0.00853965	0.999964	26
0.684293	2.47142	-0.00504908	0.999987	26
0.70246	2.47136	0.00245581	0.999997	26
0.716959	2.47146	0.00350301	0.999994	26
0.727416	2.47059	-3.17163e-05	1	26
0.746804	2.46867	-0.00932109	0.999957	26
0.758999	2.46845	-0.00940835	0.999956	26
0.769701	2.46822	-0.0127243	0.999919	26
0.784106	2.46772	-0.0211006	0.999777	26
0.793479	2.46731	-0.0248521	0.999691	26
0.817195	2.46597	-0.0305222	0.999534	26
0.837453	2.46467	-0.0340983	0.999418	26
0.865575	2.46273	-0.033575	0.999436	26
0.892898	2.46098	-0.0291266	0.999576	26
0.917043	2.45968	-0.0225838	0.999745	26
0.9372	2.45891	-0.0148185	0.99989	26
0.95796	2.45831	-0.0139459	0.999903	26
0.969768	2.45799	-0.0128115	0.999918	26
0.994542	2.45761	0.000627156	1	26
1.00853	2.45764	0.000976221	1	26
1.01134	2.45765	0.00141255	0.999999	26
1.03471	2.45783	0.00551405	0.999985	26
1.0498	2.46313	0.00519794	0.999986	26
1.05236	2.46342	0.00534759	0.999986	26
1.07031	2.46374	0.0221882	0.999754	26
1.07206	2.46382	0.039197	0.999232	26
1.07249	2.46385	0.0431206	0.99907	26
1.07448	2.46407	0.0581982	0.998305	26
1.07452	2.46407	0.057327	0.998355	26
1.07452	2.46407	0.0583724	0.998295	26
1.07452	2.46407	0.0595049	0.998228	26
1.07452	2.46407	0.0593307	0.998238	26
1.07452	2.46407	0.0593307	0.998238	26
1.07452	2.46407	0.0598534	0.998207	26
1.07452	2.46407	0.0602889	0.998181	26
1.07452	2.46407	0.060376	0.998176	26
1.07452	2.46407	0.060376	0.998176	26
1.07452	2.46407	0.0604631	0.99817	26
1.07452	2.46407	0.0604631	0.99817	26
1.07452	2.46407	0.0602889	0.998181	26
1.07452	2.46407	0.0602889	0.998181	26
1.07452	2.46407	0.0602889	0.998181	26
1.07452	2.46407	0.0602889	0.998181	26
1.07452	2.46407	0.0602889	0.998181	26
1.07452	2.46407	0.0602889	0.998181	26
1.07452	2.46407	0.0602889	0.998181	26
1.07452	2.46407	0.0602889	0.998181	26
1.07452	2.46407	0.0602889	0.998181	26
1.07452	2.46407	0.0602889	0.998181	25
1.07452	2.46407	0.0600276	0.998197	25
1.07452	2.46407	0.0600276	0.998197	25
1.07452	2.46407	0.0600276	0.998197	25
1.07452	2.46407	0.0604631	0.99817	25
1.07452	2.46407	0.0604631	0.99817	25
1.07452	2.46407	0.0604631	0.99817	25
1.07452	2.46407	0.0602018	0.998186	25
1.07452	2.46407	0.0602889	0.998181	25
1.07452	2.46407	0.0602889	0.998181	25
1.07452	2.46407	0.0606373	0.99816	26
1.07452	2.46407	0.0606373	0.99816	26
1.07452	2.46407	0.0606373	0.99816	26
1.07452	2.46407	0.0606373	0.99816	26
1.07452	2.46407	0.0606373	0.99816	26
1.07452	2.46407	0.0606373	0.99816	26
1.07452	2.46407	0.0606373	0.99816	26
1.07452	2.46407	0.0606373	0.99816	26
1.07452	2.46407	0.0606373	0.99816	26
1.07452	2.46407	0.0606373	0.99816	26
1.07452	2.46407	0.0606373	0.99816	26
1.07452	2.46407	0.0606373	0.99816	26
1.07452	2.46407	0.0606373	0.99816	26
1.07452	2.46407	0.0606373	0.99816	26
1.07452	2.46407	0.0606373	0.99816	26
1.07452	2.46407	0.0606373	0.99816	26
1.07452	2.46407	0.0606373	0.99816	26
1.07452	2.46407	0.0606373	0.99816	26
1.07452	2.46407	0.0606373	0.99816	26
1.07452	2.46407	0.0606373	0.99816	26
1.07452	2.46407	0.0606373	0.99816	26
1.07452	2.46407	0.0606373	0.99816	26
1.07452	2.46407	0.0606373	0.99816	26
1.07452	2.46407	0.0606373	0.99816	26
1.07452	2.46407	0.0606373	0.99816	26
1.07452	2.46407	0.0606373	0.99816	26
1.07452	2.46407	0.0606373	0.99816	26
1.07452	2.46407	0.0606373	0.99816	26
1.07452	2.46407	0.0606373	0.99816	26
1.07452	2.46407	0.0606373	0.99816	26
1.07452	2.46407	0.0606373	0.99816	26
1.07452	2.46407	0.0606373	0.99816	26
1.07452	2.46407	0.0606373	0.99816	26
1.07452	2.46407	0.0606373	0.99816	26
1.07452	2.46407	0.0606373	0.99816	26
1.07452	2.46407	0.0606373	0.99816	26
1.07452	2.46407	0.0606373	0.99816	26
