time	PM_0	PM_1	PM_2	PM_3	PM_4	PM_5
1669438763.511210208	0	0	0	0	0	0
1669438764.499167711	43	45	47	44	41	0
1669438765.499153764	43	45	47	44	41	32
1669438766.499150218	43	45	47	44	41	32
1669438767.499168165	43	45	47	44	41	32
1669438768.499150940	43	45	47	44	41	32
1669438769.499150891	43	45	47	44	41	32
1669438770.499655634	43	45	45	44	41	32
1669438771.499663151	43	45	45	44	41	32
1669438772.499684589	43	45	45	44	41	32
1669438773.499655256	43	45	45	44	41	32
1669438774.499664590	43	45	47	44	41	32
1669438775.499661168	43	45	47	44	41	32
1669438776.499648367	43	45	47	44	41	32
1669438777.499329023	43	45	47	44	41	32
1669438778.499570418	43	45	47	44	41	32
1669438779.499569875	43	47	47	44	41	32
1669438780.499616687	43	48	47	44	41	32
1669438781.499566280	43	48	47	44	41	32
1669438782.499521593	43	50	47	44	41	32
1669438783.499568114	43	52	47	44	41	32
1669438784.499705741	43	54	47	46	41	32
1669438785.499332026	43	56	47	46	41	32
1669438786.499647846	43	58	47	46	41	32
1669438787.499655759	43	60	47	48	41	32
1669438788.499653551	43	253	47	50	41	32
1669438789.499392880	43	291	47	50	41	32
1669438790.499582080	43	291	47	52	41	32
1669438791.499652768	43	287	49	54	41	32
1669438792.499624219	43	287	49	262	41	32
1669438793.499474539	42	285	49	289	41	32
1669438794.499390278	42	285	49	315	41	32
1669438795.499658153	42	80	52	342	41	32
1669438796.499467571	42	84	52	356	41	32
1669438797.499476608	42	86	52	368	41	32
1669438798.499478081	42	86	54	372	41	32
1669438799.499325465	42	88	54	374	41	32
1669438800.499473656	42	89	56	374	41	32
1669438801.499480653	42	91	56	372	41	32
1669438802.499523364	42	93	58	372	41	32
1669438803.499480815	42	95	61	370	41	32
1669438804.499328157	42	97	63	370	41	32
1669438805.499321803	42	99	65	366	41	32
1669438806.499551275	42	101	65	366	41	32
1669438807.499548174	42	102	70	370	41	32
1669438808.499653279	42	104	72	372	41	32
1669438809.499472029	42	108	74	376	41	32
1669438810.499567011	42	110	313	382	41	32
1669438811.499474208	42	112	315	384	41	32
1669438812.499655903	42	114	323	384	41	32
1669438813.499522915	42	115	328	380	41	32
1669438814.499737797	42	117	330	372	43	32
1669438815.499662356	42	119	330	366	43	32
1669438816.499474197	42	121	94	364	43	32
1669438817.499897686	42	123	99	360	43	32
1669438818.499446646	42	125	101	150	43	32
1669438819.499656694	42	127	103	154	45	32
1669438820.499520554	42	129	108	156	45	32
1669438821.499463372	42	130	110	160	45	32
1669438822.500103729	42	132	115	162	47	32
1669438823.500157391	42	134	117	166	47	32
1669438824.500308169	42	136	122	168	47	32
1669438825.499576127	42	138	367	172	49	32
1669438826.499687587	42	138	375	177	49	32
1669438827.499636187	42	140	382	179	51	32
1669438828.499650318	42	142	387	183	51	32
1669438829.499646086	42	143	394	187	53	32
1669438830.499612760	42	145	397	189	53	32
1669438831.499652428	42	145	397	193	55	32
1669438832.499670311	42	147	397	195	57	32
1669438833.499660027	42	149	153	199	57	32
1669438834.499674124	42	149	158	201	58	32
1669438835.499526347	42	151	162	205	58	32
1669438836.499692926	42	153	164	207	60	32
1669438837.499697482	42	155	169	209	62	34
1669438838.499647707	42	156	173	211	62	34
1669438839.499661667	42	158	176	215	64	34
1669438840.499654960	42	158	180	217	64	34
1669438841.499740159	42	160	185	219	66	34
1669438842.499742676	42	162	189	221	66	34
1669438843.499742986	42	164	191	226	68	34
1669438844.499521113	42	164	196	228	70	34
1669438845.499575862	42	166	198	230	70	34
1669438846.499617326	42	168	203	234	72	34
1669438847.499523037	42	169	205	236	74	36
1669438848.499690233	42	169	210	240	74	36
1669438849.499727865	42	171	212	242	75	36
1669438850.499730205	42	173	214	246	77	36
1669438851.499736805	42	173	219	248	79	36
1669438852.499518270	42	175	222	252	81	38
1669438853.499559586	42	177	224	256	83	38
1669438854.499643379	42	177	229	258	83	38
1669438855.499733273	42	179	232	262	85	38
1669438856.499652003	42	181	234	264	87	40
1669438857.499654612	42	183	239	268	89	40
1669438858.499671830	42	186	242	272	91	40
1669438859.499737524	42	188	244	274	92	40
1669438860.499605222	42	192	249	278	92	42
1669438861.499658221	42	194	251	281	94	42
1669438862.499647067	42	197	254	285	96	42
1669438863.499669984	41	199	259	287	98	42
1669438864.499603718	41	203	261	291	100	44
1669438865.499519451	41	205	264	293	102	44
1669438866.499703820	41	207	269	297	102	44
1669438867.499676629	41	209	271	299	104	44
1669438868.499731265	41	210	276	303	106	46
1669438869.499732528	41	210	279	305	108	46
1669438870.499659405	41	212	281	309	109	46
1669438871.499689103	41	212	286	311	111	48
1669438872.499479172	41	212	288	315	115	48
1669438873.499656897	41	212	291	317	117	48
1669438874.499658422	41	212	296	321	119	50
1669438875.499337944	42	212	298	323	123	50
1669438876.499654837	42	212	303	325	126	52
1669438877.499652945	42	212	306	329	128	52
1669438878.499655176	42	212	308	331	132	52
1669438879.499664135	42	210	313	331	134	54
1669438880.499713760	42	210	315	333	138	54
1669438881.499665322	42	209	318	333	140	57
1669438882.499664158	42	209	320	336	142	57
1669438883.499653960	42	209	325	336	145	59
1669438884.499495885	42	209	328	336	147	59
1669438885.499346476	42	209	330	336	149	61
1669438886.499530331	42	209	333	336	153	61
1669438887.499469880	42	210	335	336	155	63
1669438888.499329334	42	210	338	336	159	65
1669438889.499479991	43	212	340	336	160	67
1669438890.499473595	43	214	343	336	164	67
1669438891.499481981	43	216	345	336	166	69
1669438892.499580370	43	218	348	338	170	71
1669438893.499536171	43	220	348	338	174	73
1669438894.499657743	43	220	350	338	176	75
1669438895.499574092	45	220	350	338	179	77
1669438896.499528964	45	220	350	338	183	77
1669438897.499534374	45	220	350	338	187	79
1669438898.499657500	45	220	350	340	189	81
1669438899.499738455	45	220	350	340	193	83
1669438900.499619659	46	220	350	340	196	85
1669438901.499622432	46	220	350	340	200	87
1669438902.499698263	46	220	350	342	204	89
1669438903.499665858	46	220	348	342	206	91
1669438904.499696443	46	222	348	344	210	93
1669438905.499623464	47	222	348	344	213	95
1669438906.499324397	47	222	348	346	215	97
1669438907.499470352	47	224	348	346	219	99
1669438908.499475491	47	224	348	348	221	101
1669438909.499477233	47	224	348	350	225	104
1669438910.499473880	48	225	348	350	227	106
1669438911.499493349	48	225	348	352	230	108
1669438912.499474723	48	225	348	354	232	110
1669438913.499325812	49	227	348	356	236	112
1669438914.499329723	49	227	348	356	238	114
1669438915.499479969	50	227	348	358	240	116
1669438916.499581456	52	229	348	360	242	118
1669438917.499662600	53	229	348	360	246	120
1669438918.499775640	53	231	348	362	247	122
1669438919.499532371	54	233	348	362	249	124
1669438920.499325320	55	235	348	364	251	126
1669438921.499326284	56	235	348	366	253	128
1669438922.499329700	57	237	348	366	255	130
1669438923.499327748	59	238	348	368	259	132
1669438924.499335257	60	240	350	368	261	134
1669438925.499324383	61	242	350	370	262	136
1669438926.499329535	61	242	350	372	264	140
1669438927.499461094	62	244	350	372	266	142
1669438928.499660892	63	244	350	374	268	144
1669438929.499673369	63	246	350	376	270	146
1669438930.499661552	64	246	350	378	272	148
1669438931.499674729	66	248	350	378	274	151
1669438932.499721176	66	248	350	380	276	153
1669438933.499670789	67	250	350	382	278	155
1669438934.499682965	68	251	350	382	279	157
1669438935.499492984	69	253	350	384	281	159
1669438936.499336800	70	255	350	386	283	161
1669438937.499640258	71	257	350	386	285	163
1669438938.499886525	73	259	350	388	287	165
1669438939.499485667	75	263	352	388	289	167
1669438940.499752238	76	265	352	391	293	169
1669438941.500376003	77	266	352	391	295	169
1669438942.499583798	78	268	355	393	296	171
1669438943.500312876	81	270	355	393	298	173
1669438944.499718808	82	272	357	393	300	175
1669438945.500360390	83	272	357	395	302	177
1669438946.500212337	84	274	360	395	304	179
1669438947.499576960	86	274	360	397	306	181
1669438948.499572341	88	276	360	397	308	183
1669438949.499653830	89	276	362	399	310	185
1669438950.499471812	90	276	362	401	312	187
1669438951.499342505	92	276	365	403	313	187
1669438952.500372252	93	276	365	405	315	189
1669438953.499468778	95	276	367	407	317	191
1669438954.499614043	97	276	367	409	319	193
1669438955.499572307	98	276	370	411	321	195
1669438956.500226513	99	276	370	411	321	197
1669438957.499437555	100	278	372	413	323	200
1669438958.499749705	103	278	372	415	325	202
1669438959.499440497	104	278	375	415	327	204
1669438960.499438305	105	278	375	417	327	204
1669438961.499480271	107	279	377	417	329	206
1669438962.499296139	109	279	377	417	329	208
1669438963.499479718	110	279	380	419	330	210
1669438964.499752315	112	279	380	419	330	212
1669438965.499437045	113	279	382	419	330	214
1669438966.499464202	114	281	382	419	332	214
1669438967.499566004	117	281	382	419	332	216
1669438968.499635841	118	281	385	419	332	218
1669438969.499426436	119	281	387	419	334	218
1669438970.499295808	120	281	387	419	336	220
1669438971.499519566	122	281	387	419	336	222
1669438972.499393377	124	283	387	421	338	224
1669438973.499301568	125	283	389	421	340	224
1669438974.499481661	127	283	389	421	340	226
1669438975.499455915	128	283	392	421	342	226
1669438976.499466407	129	283	392	421	344	228
1669438977.499617819	132	283	392	423	344	230
1669438978.499677262	133	281	394	423	346	230
1669438979.499579883	134	281	394	423	346	232
1669438980.499484102	136	281	394	423	346	232
1669438981.499489615	138	279	397	421	347	232
1669438982.500669542	139	281	397	421	347	234
1669438983.499661676	141	281	397	421	349	234
1669438984.499657174	142	281	399	421	349	236
1669438985.499658855	143	283	399	421	349	236
1669438986.499470640	146	283	402	419	351	238
1669438987.499650935	147	285	402	419	351	238
1669438988.499675665	149	285	404	419	353	238
1669438989.500512210	150	287	404	417	353	240
1669438990.500283954	151	289	407	417	353	240
1669438991.499642871	154	289	409	417	355	240
1669438992.499575009	155	291	409	417	355	240
1669438993.499522393	155	291	412	417	355	242
1669438994.499606885	156	292	412	417	357	242
1669438995.499684377	158	292	414	415	357	242
1669438996.499662980	160	294	414	415	357	245
1669438997.499694025	161	294	417	415	359	245
1669438998.499617674	162	296	417	415	359	245
1669438999.499596996	164	296	419	415	361	245
1669439000.499538893	165	298	419	415	361	247
1669439001.499663168	167	300	421	415	363	247
1669439002.499663531	168	300	421	415	363	249
1669439003.499661717	169	302	421	415	364	249
1669439004.499621421	169	302	424	415	364	249
1669439005.499741307	170	304	424	415	366	249
1669439006.499685658	171	304	424	417	366	251
1669439007.499522734	171	304	426	417	368	251
1669439008.499745906	172	304	426	417	370	251
1669439009.499699860	172	304	426	419	370	251
1669439010.499662359	174	304	426	419	372	251
1669439011.499566499	174	304	429	421	372	251
1669439012.499348863	175	304	429	421	374	251
1669439013.499640160	175	304	429	423	376	253
1669439014.499666137	176	302	431	423	378	253
1669439015.499676441	177	302	431	425	378	253
1669439016.499658700	177	302	431	427	380	253
1669439017.499630594	178	302	431	427	381	253
1669439018.499348554	179	302	434	429	381	253
1669439019.499738224	180	302	434	431	383	255
1669439020.499665905	180	302	434	431	383	255
1669439021.499706144	182	304	434	433	385	255
1669439022.499684083	183	304	434	433	385	255
1669439023.499669229	184	304	434	433	387	257
1669439024.499537295	184	306	434	435	387	257
1669439025.499665512	185	306	434	435	389	259
1669439026.499658466	185	306	436	435	389	259
1669439027.499700885	186	306	436	437	391	261
1669439028.499670655	186	306	436	437	391	261
1669439029.499583575	187	304	436	437	393	261
1669439030.499662883	187	304	436	439	393	263
1669439031.499662501	189	304	439	439	393	263
1669439032.499665667	189	306	439	441	395	265
1669439033.499667393	190	306	439	441	395	265
1669439034.499465758	190	306	441	441	395	267
1669439035.499339107	191	307	441	443	397	267
1669439036.499826159	191	307	441	443	397	267
1669439037.499670429	192	307	444	443	398	269
1669439038.499639786	192	307	444	443	398	269
1669439039.499342200	192	307	444	443	398	269
1669439040.499635403	193	307	444	443	400	269
1669439041.499335723	193	307	446	443	400	271
1669439042.499668793	194	307	446	443	402	271
1669439043.499668235	194	307	446	443	404	271
1669439044.499670411	196	307	446	443	404	271
1669439045.499628452	196	307	446	446	406	271
1669439046.499547247	196	307	449	446	408	271
1669439047.499538013	197	309	449	446	408	271
1669439048.499663742	197	309	449	446	410	273
1669439049.499659893	197	309	449	448	412	273
1669439050.499669270	197	311	446	448	412	273
1669439051.499675900	197	311	446	448	414	273
1669439052.499664567	198	311	446	448	414	273
1669439053.499670186	198	313	446	450	415	275
1669439054.499669183	198	315	446	450	415	275
1669439055.499662069	198	315	446	450	417	275
1669439056.499658447	198	317	446	452	417	275
1669439057.499666264	198	319	446	452	419	277
1669439058.499484963	199	319	446	454	419	277
1669439059.499327125	199	320	449	456	419	277
1669439060.499332878	199	320	449	456	421	279
1669439061.499487345	199	322	449	458	421	279
1669439062.499330229	199	324	449	460	423	279
1669439063.499334350	199	324	449	460	423	281
1669439064.499331037	200	326	449	462	423	281
1669439065.499343992	200	326	449	464	425	281
1669439066.499410583	200	328	449	466	425	283
1669439067.499332453	200	328	449	466	425	283
1669439068.499674030	200	330	449	468	427	283
1669439069.499670486	201	330	449	470	427	285
1669439070.499590006	201	332	451	472	429	285
1669439071.499672365	201	333	451	472	429	285
1669439072.499665023	201	333	451	474	429	287
1669439073.499400444	201	333	451	476	431	287
1669439074.499629057	201	333	451	478	431	287
1669439075.499476107	201	335	451	480	431	287
1669439076.499540130	201	335	451	482	432	289
1669439077.499537210	201	335	454	484	432	289
1669439078.499535098	201	335	454	484	432	289
1669439079.499589606	201	335	454	486	434	289
1669439080.499719000	201	333	454	488	434	289
1669439081.499483038	201	333	454	488	434	291
1669439082.499674146	201	333	454	490	436	291
1669439083.499871290	201	333	454	492	436	291
1669439084.499668322	201	333	454	494	438	291
1669439085.500990318	201	333	456	494	438	291
1669439086.501242887	200	333	456	496	438	293
1669439087.499663640	200	333	456	498	440	293
1669439088.499695158	200	333	456	501	440	293
1669439089.499591955	200	333	458	501	440	293
1669439090.499671524	200	333	458	503	440	293
1669439091.501076340	200	333	458	505	442	296
1669439092.499659860	200	333	461	505	442	296
1669439093.499581623	200	333	461	505	442	296
1669439094.501284337	199	333	461	507	442	298
1669439095.499486467	199	335	461	507	444	298
1669439096.499842998	199	335	463	509	444	300
1669439097.499592835	199	335	463	509	444	300
1669439098.499480037	199	335	463	509	444	302
1669439099.499665756	199	335	466	511	444	302
1669439100.499680404	199	335	466	511	446	304
1669439101.499667163	198	335	466	511	446	304
1669439102.499747762	198	335	466	513	446	304
1669439103.499762205	198	335	466	513	446	306
1669439104.499661913	198	335	468	515	448	306
1669439105.499538349	197	335	468	515	448	308
1669439106.500425495	197	337	468	517	448	308
1669439107.499490219	197	337	468	517	448	310
1669439108.499560568	197	335	471	517	449	310
1669439109.499638772	197	335	471	519	449	310
1669439110.500029921	197	335	471	519	449	312
1669439111.499471970	198	335	473	519	449	312
1669439112.499420027	198	335	473	521	449	312
1669439113.500487278	198	335	476	521	449	312
1669439114.499510587	199	333	476	523	449	312
1669439115.499595974	199	333	478	523	451	312
1669439116.499708259	199	333	478	523	451	312
1669439117.499631008	199	332	478	523	451	312
1669439118.499454525	199	332	481	525	451	312
1669439119.499677023	199	330	481	525	451	312
1669439120.499666640	199	330	481	525	451	312
1669439121.499456840	199	330	481	527	453	312
1669439122.499465517	198	328	481	527	455	312
1669439123.499666326	198	328	481	529	455	314
1669439124.499636480	197	328	481	529	455	314
1669439125.499563748	197	328	481	529	457	314
1669439126.499635663	196	330	481	531	457	314
1669439127.499633761	196	330	481	531	457	316
1669439128.499626583	194	332	478	533	459	316
1669439129.499692808	194	332	478	533	459	316
1669439130.499635057	193	333	478	533	461	318
1669439131.499634815	193	335	478	535	461	318
1669439132.499637002	193	337	478	535	461	320
1669439133.499705260	193	337	478	535	463	320
1669439134.499712470	193	339	478	535	463	322
1669439135.499720200	193	339	478	535	465	322
1669439136.499714960	193	339	478	537	465	324
1669439137.499671916	193	339	478	537	465	324
1669439138.499663623	194	341	481	537	466	326
1669439139.499637503	194	341	481	537	466	326
1669439140.499508051	196	341	481	537	466	326
1669439141.499642080	196	343	481	539	468	328
1669439142.499637791	197	343	483	539	468	328
1669439143.499632674	197	343	483	539	468	330
1669439144.499513205	198	343	483	541	470	330
1669439145.499452147	198	343	483	541	470	330
1669439146.499636343	199	343	486	541	470	332
1669439147.499509024	199	343	486	541	472	332
1669439148.499508416	200	345	486	543	472	332
1669439149.499641059	200	345	486	543	474	332
1669439150.499652412	201	345	488	543	474	332
1669439151.499639962	201	345	488	543	474	332
1669439152.499645998	201	345	488	543	476	334
1669439153.499512907	203	345	488	543	476	334
1669439154.499314276	203	345	491	545	478	334
1669439155.499459220	203	347	491	545	478	334
1669439156.499639258	203	347	491	545	480	334
1669439157.499608507	203	347	491	545	480	336
1669439158.499643249	203	347	491	545	482	336
1669439159.499470343	203	347	491	545	482	336
1669439160.499550054	203	345	491	545	483	338
1669439161.499658067	204	345	491	547	483	338
1669439162.499661797	204	345	491	547	485	338
1669439163.499478640	204	345	491	547	485	340
1669439164.499489809	204	345	493	549	485	340
1669439165.499671132	204	347	493	549	487	340
