x	y	z	w	concentration
-1.87961	2.49511	-0.526508	0.85017	45
-1.87942	2.49473	-0.538253	0.842783	45
-1.87862	2.48517	-0.544986	0.838445	45
-1.87848	2.48486	-0.546375	0.83754	45
-1.87816	2.48412	-0.559464	0.828855	45
-1.87798	2.48364	-0.571053	0.820913	45
-1.87767	2.4828	-0.57677	0.816906	45
-1.87749	2.48227	-0.586354	0.810055	45
-1.87739	2.48195	-0.595856	0.803091	45
-1.87735	2.48183	-0.602494	0.798124	46
-1.87717	2.48117	-0.60812	0.793845	46
-1.87705	2.48071	-0.619145	0.785277	46
-1.87689	2.48005	-0.629506	0.776995	46
-1.87678	2.47946	-0.641031	0.767515	46
-1.87667	2.47883	-0.648501	0.761214	46
-1.87656	2.47812	-0.660247	0.751049	46
-1.87657	2.47816	-0.667621	0.744501	46
-1.87646	2.47714	-0.673189	0.73947	46
-1.87639	2.47629	-0.683066	0.730357	46
-1.87637	2.47604	-0.684531	0.728984	46
-1.87636	2.47582	-0.683512	0.729939	46
-1.87743	2.47879	-0.684795	0.728736	46
-1.8776	2.47927	-0.685022	0.728522	46
-1.8776	2.47927	-0.685022	0.728522	46
-1.8776	2.47927	-0.685022	0.728522	46
-1.8776	2.47927	-0.685022	0.728522	46
-1.8776	2.47927	-0.685022	0.728522	46
-1.8776	2.47927	-0.685022	0.728522	46
-1.8776	2.47927	-0.685022	0.728522	46
-1.8776	2.47927	-0.685022	0.728522	46
-1.8776	2.47927	-0.685022	0.728522	46
-1.8776	2.47927	-0.685022	0.728522	46
-1.8776	2.47927	-0.685022	0.728522	46
-1.8776	2.47927	-0.685022	0.728522	46
-1.8776	2.47927	-0.685022	0.728522	46
-1.8776	2.47927	-0.685022	0.728522	46
-1.8776	2.47927	-0.685022	0.728522	46
-1.8776	2.47927	-0.685022	0.728522	46
-1.8776	2.47927	-0.685022	0.728522	46
-1.8776	2.47927	-0.685022	0.728522	47
-1.8776	2.47927	-0.685022	0.728522	47
-1.8776	2.47927	-0.685022	0.728522	47
-1.8776	2.47927	-0.685022	0.728522	47
-1.8776	2.47927	-0.685022	0.728522	47
-1.8776	2.47927	-0.685022	0.728522	47
-1.8776	2.47927	-0.685022	0.728522	47
-1.8776	2.47927	-0.685022	0.728522	47
-1.8776	2.47927	-0.685022	0.728522	47
-1.8776	2.47927	-0.685022	0.728522	47
-1.8776	2.47927	-0.685022	0.728522	47
-1.8776	2.47927	-0.685022	0.728522	47
-1.8776	2.47927	-0.685022	0.728522	47
-1.8776	2.47927	-0.685022	0.728522	47
-1.8776	2.47927	-0.685022	0.728522	47
-1.8776	2.47927	-0.685022	0.728522	47
-1.8776	2.47927	-0.685022	0.728522	47
-1.8776	2.47927	-0.685022	0.728522	47
-1.8776	2.47927	-0.685022	0.728522	47
-1.8776	2.47927	-0.685022	0.728522	47
-1.8776	2.47927	-0.685022	0.728522	46
-1.8776	2.47927	-0.685022	0.728522	46
-1.8776	2.47927	-0.685022	0.728522	46
-1.8776	2.47927	-0.685022	0.728522	46
-1.8776	2.47927	-0.685022	0.728522	46
-1.8776	2.47927	-0.685022	0.728522	46
-1.8776	2.47927	-0.685022	0.728522	46
-1.8776	2.47927	-0.685022	0.728522	46
-1.8776	2.47927	-0.685022	0.728522	46
-1.8776	2.47927	-0.685022	0.728522	46
-1.8776	2.47927	-0.685022	0.728522	45
-1.8776	2.47927	-0.685022	0.728522	45
-1.8776	2.47927	-0.685022	0.728522	45
-1.8776	2.47927	-0.685022	0.728522	45
-1.8776	2.47927	-0.685022	0.728522	45
-1.8776	2.47927	-0.685022	0.728522	45
-1.8776	2.47927	-0.685022	0.728522	45
-1.8776	2.47927	-0.685022	0.728522	45
-1.8776	2.47927	-0.685022	0.728522	45
-1.8776	2.47927	-0.685022	0.728522	45
-1.8776	2.47927	-0.685022	0.728522	44
-1.8776	2.47927	-0.685022	0.728522	44
-1.8776	2.47927	-0.685022	0.728522	44
-1.8776	2.47927	-0.685022	0.728522	44
-1.8776	2.47927	-0.685022	0.728522	44
-1.8776	2.47927	-0.685022	0.728522	44
-1.8776	2.47927	-0.685022	0.728522	44
-1.8776	2.47927	-0.685022	0.728522	44
-1.8776	2.47927	-0.685022	0.728522	44
-1.8776	2.47927	-0.685022	0.728522	44
-1.8776	2.47927	-0.685022	0.728522	41
-1.8776	2.47927	-0.685022	0.728522	41
-1.8776	2.47927	-0.685022	0.728522	41
-1.8776	2.47927	-0.685022	0.728522	41
-1.8776	2.47927	-0.685022	0.728522	41
-1.8776	2.47927	-0.685022	0.728522	41
-1.8776	2.47927	-0.685022	0.728522	41
-1.8776	2.47927	-0.685022	0.728522	41
-1.8776	2.47927	-0.685022	0.728522	41
-1.8776	2.47927	-0.685022	0.728522	41
-1.8776	2.47927	-0.685022	0.728522	40
-1.8776	2.47927	-0.685022	0.728522	40
-1.87757	2.47876	-0.684514	0.729	40
-1.87754	2.47821	-0.679472	0.733702	40
-1.87752	2.47804	-0.677613	0.735419	40
-1.87733	2.4757	-0.677869	0.735182	40
-1.87681	2.46915	-0.679664	0.733524	40
-1.87659	2.46613	-0.683304	0.730134	40
-1.87655	2.46532	-0.692173	0.721732	40
-1.87654	2.46498	-0.695127	0.718887	40
-1.87656	2.46592	-0.706766	0.707448	39
-1.87656	2.46571	-0.71089	0.703303	39
-1.87659	2.46451	-0.723538	0.690285	39
-1.87662	2.46405	-0.731858	0.681457	39
-1.87666	2.46349	-0.740715	0.671819	39
-1.87662	2.46379	-0.749677	0.661804	39
-1.87666	2.46354	-0.753418	0.657541	39
-1.87676	2.46286	-0.763203	0.646159	39
-1.87681	2.46257	-0.771373	0.636383	39
-1.87682	2.46217	-0.778576	0.62755	39
-1.87533	2.46116	-0.791857	0.610706	41
-1.87537	2.46103	-0.805095	0.593146	41
-1.87556	2.46047	-0.818645	0.574299	41
-1.87558	2.46043	-0.830833	0.556522	41
-1.87547	2.46066	-0.845396	0.53414	41
-1.87536	2.46089	-0.855766	0.517364	41
-1.87525	2.46107	0.875502	-0.483215	41
-1.87511	2.46129	0.889132	-0.45765	41
-1.87523	2.46137	0.907282	-0.420523	41
-1.88279	2.46147	0.923182	-0.384362	41
-1.88474	2.45962	0.938589	-0.345039	42
-1.88723	2.45762	0.950276	-0.311409	42
-1.89014	2.4556	0.959932	-0.280234	42
-1.89097	2.45508	0.969833	-0.24377	42
-1.89176	2.45801	0.977483	-0.211015	42
-1.8918	2.45799	0.983265	-0.182181	42
-1.89152	2.45809	0.986893	-0.161377	42
-1.89152	2.45757	0.990341	-0.138656	42
-1.89016	2.45688	0.992902	-0.118932	42
-1.89004	2.45691	0.994711	-0.102714	42
-1.88964	2.45638	0.99536	-0.0962237	42
-1.88895	2.45292	0.996965	-0.077845	42
-1.88955	2.45284	0.998392	-0.0566877	42
-1.88962	2.45284	0.999368	-0.0355419	42
-1.88997	2.45281	0.999987	-0.00502538	42
-1.8898	2.4528	0.999761	0.0218509	42
-1.88916	2.45277	0.998842	0.0481013	42
-1.88946	2.45271	0.996994	0.077483	42
-1.89118	2.44955	0.993382	0.114858	42
-1.89097	2.44949	0.990231	0.13944	42
-1.89081	2.44944	0.984132	0.177435	43
-1.89053	2.44933	0.975839	0.218491	43
-1.89061	2.44937	0.964762	0.263122	43
-1.8905	2.4493	0.952633	0.304123	43
-1.89017	2.44793	0.934621	0.355646	43
-1.89005	2.44781	0.914903	0.403674	43
-1.88991	2.44765	0.892247	0.451548	43
-1.88794	2.44568	0.863218	0.504831	43
-1.88507	2.44278	0.829007	0.559238	43
-1.88496	2.44246	0.79215	0.610327	43
-1.88486	2.44183	0.754677	0.656096	42
-1.88478	2.44084	0.710234	0.703966	42
-1.8848	2.44037	0.662541	0.749026	42
-1.88491	2.44077	0.615968	0.787771	42
-1.88502	2.44153	0.561768	0.827295	42
-1.88406	2.44404	0.505824	0.862637	42
-1.87925	2.4516	0.44295	0.896546	42
-1.86552	2.46695	0.389202	0.921152	42
-1.84679	2.48412	0.326846	0.945078	42
-1.82185	2.49986	0.261578	0.965182	42
-1.79066	2.51479	0.214042	0.976824	42
-1.75435	2.52994	0.177816	0.984064	42
-1.71071	2.54391	0.126294	0.991993	42
-1.67085	2.55279	0.0835125	0.996507	42
-1.62695	2.56681	0.0592238	0.998245	42
-1.58515	2.57086	0.0314153	0.999506	42
-1.54064	2.56855	0.00523632	0.999986	42
-1.50474	2.56857	-0.00741722	0.999972	42
-1.47294	2.56715	-0.0218093	0.999762	42
-1.44202	2.56553	-0.0274189	0.999624	42
-1.41099	2.56205	-0.0417632	0.999128	42
-1.38558	2.55852	-0.0478678	0.998854	42
-1.36344	2.55626	-0.0588477	0.998267	42
-1.33575	2.55382	-0.072236	0.997388	42
-1.31089	2.5508	-0.0770524	0.997027	42
-1.28863	2.54711	-0.0900965	0.995933	42
-1.26654	2.54297	-0.0934855	0.995621	42
-1.25154	2.54012	-0.094615	0.995514	42
-1.24058	2.53796	-0.0992183	0.995066	42
-1.22688	2.53241	-0.100561	0.994931	42
-1.21612	2.52975	-0.105418	0.994428	44
-1.20541	2.52745	-0.10646	0.994317	44
-1.19345	2.52485	-0.107501	0.994205	44
-1.17584	2.52091	-0.112098	0.993697	44
-1.15129	2.51522	-0.116606	0.993178	44
-1.12869	2.50981	-0.117819	0.993035	44
-1.10688	2.50455	-0.118859	0.992911	44
-1.08389	2.49892	-0.120332	0.992734	44
-1.06124	2.49335	-0.120505	0.992713	44
-1.04335	2.48894	-0.121198	0.992628	44
-1.02647	2.48473	-0.122931	0.992415	45
-1.01179	2.48102	-0.123797	0.992308	45
-0.998229	2.47759	-0.124143	0.992264	45
-0.981166	2.47411	-0.124051	0.992276	45
-0.966604	2.47083	-0.123622	0.992329	45
-0.953993	2.46764	-0.122842	0.992426	45
-0.941736	2.46462	-0.115218	0.99334	45
-0.934207	2.46292	-0.104028	0.994574	45
-0.927012	2.46149	-0.0903923	0.995906	45
-0.922516	2.46072	-0.0776966	0.996977	45
-0.918549	2.46014	-0.0629852	0.998014	48
-0.916897	2.45995	-0.0446861	0.999001	48
-0.915707	2.45986	-0.033699	0.999432	48
-0.91426	2.45977	-0.0229696	0.999736	48
-0.914174	2.45976	-0.0173857	0.999849	48
-0.914132	2.45976	-0.0178219	0.999841	48
-0.914132	2.45976	-0.0178219	0.999841	48
-0.914132	2.45976	-0.0179092	0.99984	48
-0.914132	2.45976	-0.0178219	0.999841	48
-0.914132	2.45976	-0.0177347	0.999843	48
-0.914259	2.458	-0.0167641	0.999859	49
-0.914316	2.45716	-0.0163033	0.999867	49
-0.914316	2.45716	-0.0163033	0.999867	49
-0.914316	2.45716	-0.0163033	0.999867	49
-0.914316	2.45716	-0.0163033	0.999867	49
-0.914316	2.45716	-0.0163033	0.999867	49
-0.914316	2.45716	-0.0163033	0.999867	49
-0.914316	2.45716	-0.0163033	0.999867	49
-0.914316	2.45716	-0.0163033	0.999867	49
-0.914316	2.45716	-0.0163033	0.999867	49
-0.914316	2.45716	-0.0163033	0.999867	50
-0.914316	2.45716	-0.0163033	0.999867	50
-0.914316	2.45716	-0.0163033	0.999867	50
-0.914316	2.45716	-0.0163033	0.999867	50
-0.914316	2.45716	-0.0163033	0.999867	50
-0.914316	2.45716	-0.0163033	0.999867	50
-0.914316	2.45716	-0.0163033	0.999867	50
-0.914316	2.45716	-0.0163033	0.999867	50
-0.914316	2.45716	-0.0163033	0.999867	50
-0.914316	2.45716	-0.0163033	0.999867	50
-0.914316	2.45716	-0.0163033	0.999867	50
-0.914316	2.45716	-0.0163033	0.999867	50
-0.914316	2.45716	-0.0163033	0.999867	50
-0.914316	2.45716	-0.0163033	0.999867	50
-0.914316	2.45716	-0.0163033	0.999867	50
-0.914316	2.45716	-0.0163033	0.999867	50
-0.914316	2.45716	-0.0163033	0.999867	50
-0.914316	2.45716	-0.0163033	0.999867	50
-0.914316	2.45716	-0.0163033	0.999867	50
-0.914316	2.45716	-0.0163033	0.999867	50
-0.914316	2.45716	-0.0163033	0.999867	50
-0.914316	2.45716	-0.0163033	0.999867	50
-0.914316	2.45716	-0.0163033	0.999867	50
-0.914316	2.45716	-0.0163033	0.999867	50
-0.914316	2.45716	-0.0163033	0.999867	50
-0.914316	2.45716	-0.0163033	0.999867	50
-0.914316	2.45716	-0.0163033	0.999867	50
-0.914316	2.45716	-0.0163033	0.999867	50
-0.914316	2.45716	-0.0163033	0.999867	50
-0.914316	2.45716	-0.0163033	0.999867	50
-0.914316	2.45716	-0.0163033	0.999867	50
-0.914316	2.45716	-0.0163033	0.999867	50
-0.914316	2.45716	-0.0163033	0.999867	50
-0.914316	2.45716	-0.0163033	0.999867	50
-0.914316	2.45716	-0.0163033	0.999867	50
-0.914316	2.45716	-0.0163033	0.999867	50
-0.914316	2.45716	-0.0163033	0.999867	50
-0.914316	2.45716	-0.0163033	0.999867	50
-0.914316	2.45716	-0.0163033	0.999867	50
-0.914316	2.45716	-0.0163033	0.999867	50
-0.914316	2.45716	-0.0163033	0.999867	49
-0.914316	2.45716	-0.0163033	0.999867	49
-0.914316	2.45716	-0.0163033	0.999867	49
-0.914316	2.45716	-0.0163033	0.999867	49
-0.914316	2.45716	-0.0163033	0.999867	49
-0.914316	2.45716	-0.0163033	0.999867	49
-0.914316	2.45716	-0.0163033	0.999867	49
-0.914316	2.45716	-0.0163033	0.999867	49
-0.914316	2.45716	-0.0163033	0.999867	49
-0.914316	2.45716	-0.0163033	0.999867	49
-0.914316	2.45716	-0.0163033	0.999867	50
-0.914316	2.45716	-0.0163033	0.999867	50
-0.914316	2.45716	-0.0163033	0.999867	50
-0.914316	2.45716	-0.0163033	0.999867	50
-0.914316	2.45716	-0.0163033	0.999867	50
-0.914316	2.45716	-0.0163033	0.999867	50
-0.914316	2.45716	-0.0163033	0.999867	50
-0.914316	2.45716	-0.0163033	0.999867	50
-0.914316	2.45716	-0.0163033	0.999867	50
-0.914316	2.45716	-0.0163033	0.999867	50
-0.914316	2.45716	-0.0163033	0.999867	50
-0.914316	2.45716	-0.0163033	0.999867	51
-0.914316	2.45716	-0.0163033	0.999867	51
-0.914316	2.45716	-0.0163033	0.999867	51
-0.914316	2.45716	-0.0163033	0.999867	51
-0.914316	2.45716	-0.0163033	0.999867	51
-0.910821	2.45704	-0.016216	0.999869	51
-0.8965	2.45658	-0.0163905	0.999866	51
-0.88188	2.45611	-0.0161288	0.99987	51
-0.863296	2.4555	-0.016565	0.999863	51
-0.837979	2.45464	-0.0187464	0.999824	51
-0.80964	2.45356	-0.0182229	0.999834	52
-0.773967	2.45232	-0.0170013	0.999855	52
-0.734115	2.45099	-0.0159543	0.999873	52
-0.693407	2.44973	-0.0152562	0.999884	52
-0.653253	2.44851	-0.0150817	0.999886	52
-0.611778	2.44726	-0.0148199	0.99989	52
-0.571068	2.44607	-0.0144709	0.999895	52
-0.530358	2.44489	-0.0137728	0.999905	52
-0.491436	2.44386	-0.0123767	0.999923	52
-0.454642	2.44304	-0.00783908	0.999969	52
-0.420613	2.44261	-0.00373763	0.999993	50
-0.389268	2.44248	0.00114928	0.999999	50
-0.360781	2.44265	0.00516352	0.999987	50
-0.337115	2.44295	0.00865409	0.999963	50
-0.308826	2.44559	0.0105141	0.999945	50
-0.276167	2.44631	0.0115612	0.999933	50
-0.243253	2.44706	0.0112122	0.999937	50
-0.220571	2.44757	0.0113867	0.999935	50
-0.206544	2.4479	0.0112994	0.999936	50
-0.195117	2.44813	0.00946693	0.999955	50
-0.184884	2.44833	0.00876883	0.999962	40
-0.163703	2.44923	0.01013	0.999949	40
-0.136714	2.45015	0.0113887	0.999935	40
-0.109514	2.45083	0.0140937	0.999901	40
-0.0858983	2.45151	0.0154026	0.999881	40
-0.065483	2.45221	0.0195035	0.99981	40
-0.0449852	2.453	0.0188927	0.999822	40
-0.0243174	2.4538	0.019678	0.999806	40
-0.00624943	2.45451	0.0191545	0.999817	40
0.00913447	2.4551	0.0202887	0.999794	40
0.0213641	2.45559	0.0190672	0.999818	37
0.0316339	2.45599	0.0258723	0.999665	37
0.0449467	2.45695	0.0412224	0.99915	37
0.0552926	2.46567	0.0401771	0.999193	37
0.0626904	2.46625	0.0386947	0.999251	37
0.0741247	2.46718	0.0397411	0.99921	37
0.0851401	2.46799	0.0311944	0.999513	37
0.0862469	2.46805	0.0263967	0.999652	37
0.0870134	2.46809	0.0258733	0.999665	37
0.0871838	2.4681	0.0241285	0.999709	37
0.0867578	2.46808	0.0233433	0.999728	38
0.0865022	2.46807	0.0224709	0.999747	38
0.0866726	2.46808	0.0240413	0.999711	38
0.0867152	2.46808	0.0241285	0.999709	38
0.0868856	2.46809	0.0253499	0.999679	38
0.0868856	2.46809	0.0251754	0.999683	38
0.0868856	2.46809	0.0250009	0.999687	38
0.0868004	2.46808	0.024652	0.999696	38
0.0868004	2.46808	0.0242158	0.999707	38
0.0868856	2.46809	0.0250882	0.999685	38
0.0868856	2.46809	0.0248264	0.999692	38
0.0868856	2.46809	0.0250009	0.999687	38
0.0868856	2.46809	0.0250882	0.999685	38
0.0868856	2.46809	0.0251754	0.999683	38
0.0868856	2.46809	0.024652	0.999696	38
0.0869282	2.46809	0.0251754	0.999683	38
0.0869282	2.46809	0.0252626	0.999681	38
0.0869282	2.46809	0.0252626	0.999681	38
0.0869282	2.46809	0.0251754	0.999683	38
0.0869282	2.46809	0.0253499	0.999679	38
0.0869282	2.46809	0.0256116	0.999672	39
0.0869282	2.46809	0.0256116	0.999672	39
0.0869282	2.46809	0.0256116	0.999672	39
0.0869282	2.46809	0.0256116	0.999672	39
0.0869282	2.46809	0.0256116	0.999672	39
0.0869282	2.46809	0.0256116	0.999672	39
0.0869282	2.46809	0.0256116	0.999672	39
0.0869282	2.46809	0.0256116	0.999672	39
0.0869282	2.46809	0.0256116	0.999672	39
0.0869282	2.46809	0.0256116	0.999672	39
0.0869282	2.46809	0.0256116	0.999672	38
0.0869282	2.46809	0.0256116	0.999672	38
0.0869282	2.46809	0.0256116	0.999672	38
0.0869282	2.46809	0.0256116	0.999672	38
0.0869282	2.46809	0.0256116	0.999672	38
0.0869282	2.46809	0.0256116	0.999672	38
0.0869282	2.46809	0.0256116	0.999672	38
0.0869282	2.46809	0.0256116	0.999672	38
0.0869282	2.46809	0.0256116	0.999672	38
0.0869282	2.46809	0.0256116	0.999672	38
0.0869282	2.46809	0.0256116	0.999672	39
0.0869282	2.46809	0.0256116	0.999672	39
0.0869282	2.46809	0.0256116	0.999672	39
0.0869282	2.46809	0.0256116	0.999672	39
0.0869282	2.46809	0.0256116	0.999672	39
0.0869282	2.46809	0.0256116	0.999672	39
0.0869282	2.46809	0.0256116	0.999672	39
0.0869282	2.46809	0.0256116	0.999672	39
0.0869282	2.46809	0.0256116	0.999672	39
0.0869282	2.46809	0.0256116	0.999672	39
0.0869282	2.46809	0.0256116	0.999672	38
0.0869282	2.46809	0.0256116	0.999672	38
0.0869282	2.46809	0.0256116	0.999672	38
0.0869282	2.46809	0.0256116	0.999672	38
0.0869282	2.46809	0.0256116	0.999672	38
0.0869282	2.46809	0.0256116	0.999672	38
0.0869282	2.46809	0.0256116	0.999672	38
0.0869282	2.46809	0.0256116	0.999672	38
0.0869282	2.46809	0.0256116	0.999672	38
0.0869282	2.46809	0.0256116	0.999672	38
0.0869282	2.46809	0.0256116	0.999672	39
0.0869282	2.46809	0.0256116	0.999672	39
0.0869282	2.46809	0.0256116	0.999672	39
0.0869282	2.46809	0.0256116	0.999672	39
0.0869282	2.46809	0.0256116	0.999672	39
0.0869282	2.46809	0.0256116	0.999672	39
0.0869282	2.46809	0.0256116	0.999672	39
0.0869282	2.46809	0.0256116	0.999672	39
0.0869282	2.46809	0.0256116	0.999672	39
0.0869282	2.46809	0.0256116	0.999672	39
0.0869282	2.46809	0.0256116	0.999672	40
0.0869282	2.46809	0.0256116	0.999672	40
0.0869282	2.46809	0.0256116	0.999672	40
0.0869282	2.46809	0.0256116	0.999672	40
0.0869282	2.46809	0.0256116	0.999672	40
0.0869282	2.46809	0.0256116	0.999672	40
0.0869282	2.46809	0.0256116	0.999672	40
0.0869282	2.46809	0.0256116	0.999672	40
0.0869282	2.46809	0.0256116	0.999672	40
0.0869282	2.46809	0.0256116	0.999672	40
0.0869282	2.46809	0.0256116	0.999672	40
0.0902928	2.46826	0.0255244	0.999674	40
0.1052	2.46901	0.0238668	0.999715	40
0.12782	2.47007	0.0226454	0.999744	40
0.156962	2.47136	0.0215985	0.999767	40
0.193989	2.47289	0.0183702	0.999831	40
0.233202	2.47421	0.0152291	0.999884	40
0.273701	2.47529	0.00946995	0.999955	40
0.314296	2.47586	0.00467042	0.999989	40
0.354979	2.47615	0.0029251	0.999996	40
0.393701	2.47635	0.00179064	0.999998	38
0.430163	2.47647	0.00240151	0.999997	38
0.463981	2.4766	0.000481648	1	38
0.494302	2.47656	-0.00196181	0.999998	38
0.528671	2.4746	-0.00327343	0.999995	38
0.563149	2.47316	-0.00801059	0.999968	38
0.592954	2.47262	-0.00949406	0.999955	38
0.617258	2.47216	-0.0094068	0.999956	38
0.639045	2.47172	-0.010803	0.999942	38
0.657207	2.4713	-0.0128972	0.999917	38
0.671958	2.47091	-0.0145551	0.999894	38
0.68949	2.48125	-0.0170529	0.999855	38
0.700955	2.48086	-0.0171401	0.999853	38
0.712292	2.48048	-0.0171401	0.999853	38
0.723373	2.48008	-0.0190597	0.999818	38
0.734111	2.47965	-0.0210664	0.999778	38
0.744976	2.47919	-0.0222006	0.999754	38
0.755711	2.47869	-0.0252541	0.999681	38
0.766188	2.47814	-0.0275222	0.999621	38
0.776535	2.47757	-0.0276094	0.999619	38
0.789309	2.47685	-0.0283073	0.999599	44
0.806929	2.47284	-0.0302614	0.999542	44
0.825837	2.46929	-0.0308134	0.999525	44
0.851162	2.46771	-0.0312495	0.999512	44
0.878999	2.46599	-0.0302028	0.999544	44
0.905862	2.46441	-0.0282838	0.9996	44
0.930091	2.46308	-0.0255795	0.999673	44
0.951432	2.46204	-0.0236602	0.99972	44
0.970175	2.46115	-0.0236602	0.99972	44
0.984914	2.46046	-0.0233113	0.999728	44
0.999014	2.45979	-0.0237475	0.999718	45
1.00911	2.45932	-0.0213046	0.999773	45
1.02061	2.45883	-0.0216536	0.999766	45
1.03195	2.45834	-0.0210429	0.999779	45
1.04298	2.45791	-0.0166803	0.999861	45
1.05142	2.45765	-0.0112704	0.999936	45
1.05782	2.45759	0.00443736	0.99999	45
1.06458	2.45801	0.0231939	0.999731	45
1.07436	2.45988	0.0400455	0.999198	45
1.07869	2.46027	0.0552996	0.99847	45
1.08288	2.4608	0.0728909	0.99734	45
1.08625	2.46135	0.0937617	0.995595	45
1.08825	2.46175	0.10505	0.994467	45
1.08884	2.46187	0.105831	0.994384	45
1.08884	2.46187	0.0998416	0.995003	45
1.08888	2.46188	0.0921977	0.995741	45
1.08896	2.4619	0.0847222	0.996405	45
1.08896	2.4619	0.0740223	0.997257	45
1.08888	2.46188	0.0654911	0.997853	45
1.08901	2.4619	0.060701	0.998156	45
1.08942	2.46337	0.051594	0.998668	45
1.08942	2.46426	0.041366	0.999144	45
1.08933	2.46426	0.0307264	0.999528	45
1.08925	2.46425	0.02715	0.999631	45
1.08925	2.46425	0.0274989	0.999622	45
1.08925	2.46425	0.0273245	0.999627	45
1.08925	2.46425	0.0273245	0.999627	45
1.08925	2.46425	0.0273245	0.999627	45
1.08925	2.46425	0.0273245	0.999627	45
1.08925	2.46425	0.0273245	0.999627	45
1.08925	2.46425	0.0273245	0.999627	44
1.08925	2.46425	0.0273245	0.999627	44
1.08925	2.46425	0.0273245	0.999627	44
1.08925	2.46425	0.0273245	0.999627	44
1.08925	2.46425	0.0273245	0.999627	44
1.08925	2.46425	0.0273245	0.999627	44
1.08925	2.46425	0.0273245	0.999627	44
1.08925	2.46425	0.0273245	0.999627	44
1.08925	2.46425	0.0273245	0.999627	44
1.08925	2.46425	0.0273245	0.999627	44
1.08925	2.46425	0.0273245	0.999627	45
1.08925	2.46425	0.0273245	0.999627	45
1.08925	2.46425	0.0273245	0.999627	45
1.08925	2.46425	0.0273245	0.999627	45
1.08925	2.46425	0.0273245	0.999627	45
1.08925	2.46425	0.0273245	0.999627	45
1.08925	2.46425	0.0273245	0.999627	45
1.08925	2.46425	0.0273245	0.999627	45
1.08925	2.46425	0.0273245	0.999627	45
1.08925	2.46425	0.0273245	0.999627	45
1.08925	2.46425	0.0273245	0.999627	45
1.08925	2.46425	0.0273245	0.999627	45
1.08925	2.46425	0.0273245	0.999627	45
1.08925	2.46425	0.0273245	0.999627	45
1.08925	2.46425	0.0273245	0.999627	45
1.08925	2.46425	0.0273245	0.999627	45
1.08925	2.46425	0.0273245	0.999627	45
1.08925	2.46425	0.0273245	0.999627	45
1.08925	2.46425	0.0273245	0.999627	45
1.08925	2.46425	0.0273245	0.999627	45
1.08925	2.46425	0.0273245	0.999627	45
1.08925	2.46425	0.0273245	0.999627	45
1.08925	2.46425	0.0273245	0.999627	45
1.08925	2.46425	0.0273245	0.999627	45
1.08925	2.46425	0.0273245	0.999627	45
1.08925	2.46425	0.0273245	0.999627	45
1.08925	2.46425	0.0273245	0.999627	45
1.08925	2.46425	0.0273245	0.999627	45
1.08925	2.46425	0.0273245	0.999627	45
1.08925	2.46425	0.0273245	0.999627	45
1.08925	2.46425	0.0273245	0.999627	45
1.08925	2.46425	0.0273245	0.999627	45
1.08925	2.46425	0.0273245	0.999627	45
1.08925	2.46425	0.0273245	0.999627	45
1.08925	2.46425	0.0273245	0.999627	45
1.08925	2.46425	0.0273245	0.999627	45
1.08925	2.46425	0.0273245	0.999627	45
1.08925	2.46425	0.0273245	0.999627	45
1.08925	2.46425	0.0273245	0.999627	45
1.08925	2.46425	0.0273245	0.999627	45
1.08925	2.46425	0.0273245	0.999627	46
1.08925	2.46425	0.0273245	0.999627	46
1.08925	2.46425	0.0273245	0.999627	46
1.08925	2.46425	0.0273245	0.999627	46
1.08925	2.46425	0.0273245	0.999627	46
1.08925	2.46425	0.0273245	0.999627	46
1.08925	2.46425	0.0273245	0.999627	46
1.08925	2.46425	0.0273245	0.999627	46
1.08925	2.46425	0.0273245	0.999627	46
1.08925	2.46425	0.0273245	0.999627	46
1.08925	2.46425	0.0273245	0.999627	45
1.08925	2.46425	0.0273245	0.999627	45
1.08925	2.46425	0.0273245	0.999627	45
1.08925	2.46425	0.0273245	0.999627	45
1.08925	2.46425	0.0273245	0.999627	45
1.08925	2.46425	0.0273245	0.999627	45
1.08925	2.46425	0.0273245	0.999627	45
1.08925	2.46425	0.0273245	0.999627	45
1.08925	2.46425	0.0273245	0.999627	45
1.08925	2.46425	0.0273245	0.999627	45
1.08925	2.46425	0.0273245	0.999627	46
1.08925	2.46425	0.0273245	0.999627	46
1.08925	2.46425	0.0273245	0.999627	46
1.08925	2.46425	0.0273245	0.999627	46
1.08925	2.46425	0.0273245	0.999627	46
1.08925	2.46425	0.0273245	0.999627	46
1.08929	2.46425	0.0268011	0.999641	46
1.0895	2.46426	0.0186001	0.999827	46
1.08976	2.46427	0.0102235	0.999948	46
1.08976	2.46427	0.00149699	0.999999	46
1.09027	2.46427	-0.0151703	0.999885	46
1.09031	2.46427	-0.0286933	0.999588	46
1.0901	2.46428	-0.0456982	0.998955	46
1.08997	2.4643	-0.0693078	0.997595	46
1.0898	2.46432	-0.0880116	0.996119	46
1.09244	2.46381	-0.109461	0.993991	46
1.0951	2.46317	-0.129301	0.991605	46
1.09571	2.463	-0.151334	0.988483	46
1.09579	2.46297	-0.187025	0.982355	46
1.09767	2.46217	-0.214296	0.976769	46
1.10076	2.45992	-0.251925	0.967747	46
1.10712	2.45206	-0.283647	0.958929	46
1.10955	2.45041	-0.310145	0.950689	46
1.11304	2.44761	-0.358498	0.93353	46
